image_id,query_index,method,success,expanded_nodes,off_reference_r0,routeconform_0.05_r0,off_reference_r1,routeconform_0.05_r1,off_reference_r2,routeconform_0.05_r2,off_reference_r3,routeconform_0.05_r3
24628885_15,796,Soft-probability A*,1,16252,0.025875190258751957,1,0.007610350076103556,1,0.0015220700152207556,1,0.0,1
24628885_15,796,Topology+Risk A*,1,23739,0.010590015128593033,1,0.004538577912254205,1,0.0,1,0.0,1
24628885_15,797,Soft-probability A*,1,11262,0.035955056179775235,1,0.017977528089887618,1,0.006741573033707815,1,0.0,1
24628885_15,797,Topology+Risk A*,1,21045,0.022271714922049046,1,0.008908685968819552,1,0.0,1,0.0,1
24628885_15,798,Soft-probability A*,1,44838,0.00650054171180936,1,0.0,1,0.0,1,0.0,1
24628885_15,798,Topology+Risk A*,1,57386,0.0032017075773745907,1,0.0,1,0.0,1,0.0,1
24628885_15,799,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24628885_15,799,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24628885_15,800,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24628885_15,800,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24628885_15,801,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24628885_15,801,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24628885_15,802,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24628885_15,802,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24628885_15,803,Soft-probability A*,1,51783,0.03869653767820769,1,0.008146639511201648,1,0.0010183299389001643,1,0.0,1
24628885_15,803,Topology+Risk A*,1,60011,0.015243902439024404,1,0.0060975609756097615,1,0.0,1,0.0,1
24628885_15,804,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24628885_15,804,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24628885_15,805,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24628885_15,805,Topology+Risk A*,1,161071,0.01950947603121511,1,0.010590858416945403,1,0.00891861761426982,1,0.0078037904124860225,1
24628885_15,806,Soft-probability A*,1,53126,0.021650879566982417,1,0.0006765899864682456,1,0.0,1,0.0,1
24628885_15,806,Topology+Risk A*,1,82647,0.007427413909520619,1,0.0,1,0.0,1,0.0,1
24628885_15,807,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24628885_15,807,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24628885_15,808,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24628885_15,808,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24628885_15,809,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24628885_15,809,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24628885_15,810,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24628885_15,810,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24628885_15,811,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24628885_15,811,Topology+Risk A*,1,127529,0.01953125,1,0.012276785714285698,1,0.009486607142857095,1,0.0078125,1
24629200_15,812,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24629200_15,812,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24629200_15,813,Soft-probability A*,1,15712,0.18828451882845187,0,0.14644351464435146,0,0.13389121338912136,0,0.12343096234309625,0
24629200_15,813,Topology+Risk A*,1,18707,0.06275303643724695,0,0.028340080971659964,1,0.0,1,0.0,1
24629200_15,814,Soft-probability A*,1,14785,0.013544018058690765,1,0.0,1,0.0,1,0.0,1
24629200_15,814,Topology+Risk A*,1,22451,0.0022371364653244186,1,0.0,1,0.0,1,0.0,1
24629200_15,815,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24629200_15,815,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24629200_15,816,Soft-probability A*,1,11111,0.0,1,0.0,1,0.0,1,0.0,1
24629200_15,816,Topology+Risk A*,1,20604,0.0,1,0.0,1,0.0,1,0.0,1
24629200_15,817,Soft-probability A*,1,14060,0.02522255192878342,1,0.004451038575667643,1,0.0,1,0.0,1
24629200_15,817,Topology+Risk A*,1,19949,0.016296296296296253,1,0.0,1,0.0,1,0.0,1
24629200_15,818,Soft-probability A*,1,43364,0.03358613217768147,1,0.00325027085590468,1,0.0,1,0.0,1
24629200_15,818,Topology+Risk A*,1,45484,0.004287245444801746,1,0.0,1,0.0,1,0.0,1
24629200_15,819,Soft-probability A*,1,31553,0.004424778761061954,1,0.0,1,0.0,1,0.0,1
24629200_15,819,Topology+Risk A*,1,58156,0.0,1,0.0,1,0.0,1,0.0,1
24629200_15,820,Soft-probability A*,1,105790,0.07029053420805997,0,0.020618556701030966,1,0.0009372071227741197,1,0.0,1
24629200_15,820,Topology+Risk A*,1,134628,0.03419593345656191,1,0.012939001848428888,1,0.0,1,0.0,1
24629200_15,821,Soft-probability A*,1,43297,0.032786885245901676,1,0.008196721311475419,1,0.002732240437158473,1,0.0,1
24629200_15,821,Topology+Risk A*,1,65722,0.01763907734056991,1,0.0027137042062415073,1,0.0,1,0.0,1
24629200_15,822,Soft-probability A*,1,81532,0.08449548810500407,0,0.06316652994257588,0,0.03445447087776865,1,0.013945857260049266,1
24629200_15,822,Topology+Risk A*,1,95748,0.06812652068126523,0,0.05920519059205187,0,0.0348742903487429,1,0.01540957015409572,1
24629200_15,823,Soft-probability A*,1,37674,0.034714445688689755,1,0.007838745800671898,1,0.0,1,0.0,1
24629200_15,823,Topology+Risk A*,1,62730,0.006674082313681828,1,0.0011123470522803602,1,0.0,1,0.0,1
24629200_15,824,Soft-probability A*,1,59145,0.04123711340206182,1,0.020618556701030966,1,0.014432989690721598,1,0.006185567010309256,1
24629200_15,824,Topology+Risk A*,1,67362,0.006256517205422307,1,0.0,1,0.0,1,0.0,1
24629200_15,825,Soft-probability A*,1,123759,0.027416038382453767,1,0.008910212474297463,1,0.0034270047978066653,1,0.0,1
24629200_15,825,Topology+Risk A*,1,148170,0.015625,1,0.004755434782608647,1,0.0006793478260869179,1,0.0,1
24629200_15,826,Soft-probability A*,1,120521,0.021527777777777812,1,0.004166666666666652,1,0.001388888888888884,1,0.0,1
24629200_15,826,Topology+Risk A*,1,141638,0.00897170462387853,1,0.0013802622498274575,1,0.0,1,0.0,1
24629200_15,827,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24629200_15,827,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24629200_15,828,Soft-probability A*,1,108871,0.039814200398141986,1,0.007962840079628442,1,0.0013271400132713884,1,0.0,1
24629200_15,828,Topology+Risk A*,1,135173,0.018506278916060825,1,0.0013218770654329637,1,0.0,1,0.0,1
24629200_15,829,Soft-probability A*,1,159397,0.017654476670870167,1,0.003783102143757877,1,0.0,1,0.0,1
24629200_15,829,Topology+Risk A*,1,166827,0.009993753903810076,1,0.0006246096189881367,1,0.0,1,0.0,1
24629200_15,830,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24629200_15,830,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24629200_15,831,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24629200_15,831,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24779275_15,832,Soft-probability A*,1,11910,0.0014285714285714457,1,0.0,1,0.0,1,0.0,1
24779275_15,832,Topology+Risk A*,1,14028,0.0,1,0.0,1,0.0,1,0.0,1
24779275_15,833,Soft-probability A*,1,8321,0.016949152542372836,1,0.0,1,0.0,1,0.0,1
24779275_15,833,Topology+Risk A*,1,8110,0.009685230024213065,1,0.0,1,0.0,1,0.0,1
24779275_15,834,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24779275_15,834,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24779275_15,835,Soft-probability A*,1,20052,0.006849315068493178,1,0.0,1,0.0,1,0.0,1
24779275_15,835,Topology+Risk A*,1,18323,0.004087193460490468,1,0.0,1,0.0,1,0.0,1
24779275_15,836,Soft-probability A*,1,11627,0.010288065843621408,1,0.0,1,0.0,1,0.0,1
24779275_15,836,Topology+Risk A*,1,11976,0.0060975609756097615,1,0.0,1,0.0,1,0.0,1
24779275_15,837,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24779275_15,837,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24779275_15,838,Soft-probability A*,1,24765,0.006149116064565696,1,0.0,1,0.0,1,0.0,1
24779275_15,838,Topology+Risk A*,1,34443,0.003072196620583667,1,0.0,1,0.0,1,0.0,1
24779275_15,839,Soft-probability A*,1,15456,0.0010905125408942062,1,0.0,1,0.0,1,0.0,1
24779275_15,839,Topology+Risk A*,1,19093,0.0,1,0.0,1,0.0,1,0.0,1
24779275_15,840,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24779275_15,840,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24779275_15,841,Soft-probability A*,1,12859,0.054817275747508276,0,0.006644518272425293,1,0.0,1,0.0,1
24779275_15,841,Topology+Risk A*,1,12261,0.01320132013201325,1,0.0,1,0.0,1,0.0,1
24779275_15,842,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24779275_15,842,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24779275_15,843,Soft-probability A*,1,35890,0.02106847253574118,1,0.0,1,0.0,1,0.0,1
24779275_15,843,Topology+Risk A*,1,38548,0.0029985007496251548,1,0.0,1,0.0,1,0.0,1
24779275_15,844,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24779275_15,844,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24779275_15,845,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24779275_15,845,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24779275_15,846,Soft-probability A*,1,50699,0.014814814814814836,1,0.0,1,0.0,1,0.0,1
24779275_15,846,Topology+Risk A*,1,56763,0.0021108179419525586,1,0.0,1,0.0,1,0.0,1
24779275_15,847,Soft-probability A*,1,37796,0.023606557377049198,1,0.0,1,0.0,1,0.0,1
24779275_15,847,Topology+Risk A*,1,40839,0.005870841487279899,1,0.0,1,0.0,1,0.0,1
24779275_15,848,Soft-probability A*,1,36943,0.024340770791075106,1,0.0,1,0.0,1,0.0,1
24779275_15,848,Topology+Risk A*,1,38678,0.00403496973772699,1,0.0,1,0.0,1,0.0,1
24779275_15,849,Soft-probability A*,1,40126,0.018323153803442516,1,0.0,1,0.0,1,0.0,1
24779275_15,849,Topology+Risk A*,1,40284,0.0022136137244050946,1,0.0,1,0.0,1,0.0,1
24779275_15,850,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24779275_15,850,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24779275_15,851,Soft-probability A*,1,50155,0.019264448336252182,1,0.0,1,0.0,1,0.0,1
24779275_15,851,Topology+Risk A*,1,54906,0.0023269342641070168,1,0.0,1,0.0,1,0.0,1
25079170_15,852,Soft-probability A*,1,6299,0.6584158415841583,0,0.4900990099009901,0,0.4752475247524752,0,0.4554455445544554,0
25079170_15,852,Topology+Risk A*,1,8824,0.5343137254901961,0,0.47549019607843135,0,0.4509803921568627,0,0.43137254901960786,0
25079170_15,853,Soft-probability A*,1,1770,0.008196721311475419,1,0.0,1,0.0,1,0.0,1
25079170_15,853,Topology+Risk A*,1,2527,0.008196721311475419,1,0.0,1,0.0,1,0.0,1
25079170_15,854,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,854,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,855,Soft-probability A*,1,1661,0.0,1,0.0,1,0.0,1,0.0,1
25079170_15,855,Topology+Risk A*,1,1879,0.0,1,0.0,1,0.0,1,0.0,1
25079170_15,856,Soft-probability A*,1,8995,0.046511627906976716,1,0.028423772609819098,1,0.015503875968992276,1,0.0025839793281653423,1
25079170_15,856,Topology+Risk A*,1,11020,0.025575447570332477,1,0.010230179028132946,1,0.002557544757033292,1,0.0,1
25079170_15,857,Soft-probability A*,1,6086,0.14782608695652177,0,0.04347826086956519,1,0.004347826086956497,1,0.0,1
25079170_15,857,Topology+Risk A*,1,7698,0.03389830508474578,1,0.0,1,0.0,1,0.0,1
25079170_15,858,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,858,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,859,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,859,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,860,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,860,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,861,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,861,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,862,Soft-probability A*,1,38810,0.020947176684881552,1,0.011839708561020013,1,0.0036429872495445936,1,0.0,1
25079170_15,862,Topology+Risk A*,1,57335,0.0036396724294813776,1,0.0018198362147406888,1,0.0,1,0.0,1
25079170_15,863,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,863,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,864,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,864,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,865,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,865,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,866,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,866,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,867,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,867,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,868,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,868,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,869,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,869,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,870,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,870,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,871,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
25079170_15,871,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
26278720_15,872,Soft-probability A*,1,754,0.0,1,0.0,1,0.0,1,0.0,1
26278720_15,872,Topology+Risk A*,1,1013,0.0,1,0.0,1,0.0,1,0.0,1
26278720_15,873,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
26278720_15,873,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
26278720_15,874,Soft-probability A*,1,1250,0.26249999999999996,0,0.0,1,0.0,1,0.0,1
26278720_15,874,Topology+Risk A*,1,1612,0.25,0,0.0,1,0.0,1,0.0,1
26278720_15,875,Soft-probability A*,1,7060,0.004705882352941226,1,0.0,1,0.0,1,0.0,1
26278720_15,875,Topology+Risk A*,1,7690,0.002336448598130869,1,0.0,1,0.0,1,0.0,1
26278720_15,876,Soft-probability A*,1,10428,0.023872679045092826,1,0.0,1,0.0,1,0.0,1
26278720_15,876,Topology+Risk A*,1,10402,0.0,1,0.0,1,0.0,1,0.0,1
26278720_15,877,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
26278720_15,877,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
26278720_15,878,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
26278720_15,878,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
26278720_15,879,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
26278720_15,879,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
26278720_15,880,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
26278720_15,880,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
26278720_15,881,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
26278720_15,881,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
26278720_15,882,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
26278720_15,882,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
26278720_15,883,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
26278720_15,883,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
26278720_15,884,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
26278720_15,884,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
26428735_15,885,Soft-probability A*,1,44769,0.03167808219178081,1,0.014554794520547976,1,0.0025684931506849695,1,0.0,1
26428735_15,885,Topology+Risk A*,1,50307,0.012787723785166238,1,0.0008525149190110604,1,0.0,1,0.0,1
26428735_15,886,Soft-probability A*,1,29514,0.02298850574712641,1,0.014146772767462457,1,0.0026525198938992522,1,0.0,1
26428735_15,886,Topology+Risk A*,1,33249,0.010572687224669641,1,0.0,1,0.0,1,0.0,1
26428735_15,887,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
26428735_15,887,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
26428735_15,888,Soft-probability A*,1,14375,0.04219409282700426,1,0.00421940928270037,1,0.0,1,0.0,1
26428735_15,888,Topology+Risk A*,1,15857,0.040000000000000036,1,0.008421052631578996,1,0.0,1,0.0,1
26428735_15,889,Soft-probability A*,1,21708,0.07204968944099377,0,0.004968944099378869,1,0.0,1,0.0,1
26428735_15,889,Topology+Risk A*,1,26167,0.02103960396039606,1,0.004950495049504955,1,0.0,1,0.0,1
26428735_15,890,Soft-probability A*,1,22168,0.012765957446808529,1,0.005673758865248235,1,0.0028368794326241176,1,0.0,1
26428735_15,890,Topology+Risk A*,1,27072,0.007072135785007094,1,0.0028288543140028155,1,0.0,1,0.0,1
26428735_15,891,Soft-probability A*,1,41262,0.058006535947712434,0,0.015522875816993409,1,0.0016339869281045694,1,0.0,1
26428735_15,891,Topology+Risk A*,1,49310,0.028386050283860542,1,0.005677210056772131,1,0.0,1,0.0,1
26428735_15,892,Soft-probability A*,1,68277,0.02894356005788712,1,0.01085383502170767,1,0.005788712011577379,1,0.0007235890014472002,1
26428735_15,892,Topology+Risk A*,1,69550,0.01151079136690647,1,0.004316546762589968,1,0.0,1,0.0,1
26428735_15,893,Soft-probability A*,1,29379,0.041543026706231445,1,0.004945598417408492,1,0.0,1,0.0,1
26428735_15,893,Topology+Risk A*,1,32870,0.0314650934119961,1,0.006882989183874089,1,0.0,1,0.0,1
26428735_15,894,Soft-probability A*,1,36385,0.018181818181818188,1,0.0008264462809917106,1,0.0,1,0.0,1
26428735_15,894,Topology+Risk A*,1,42203,0.002473206924979432,1,0.0,1,0.0,1,0.0,1
26428735_15,895,Soft-probability A*,1,34280,0.062297734627831725,0,0.008899676375404564,1,0.0024271844660194164,1,0.0,1
26428735_15,895,Topology+Risk A*,1,43937,0.011199999999999988,1,0.0016000000000000458,1,0.0,1,0.0,1
26428735_15,896,Soft-probability A*,1,41579,0.03970826580226905,1,0.012155591572123203,1,0.00648298217179899,1,0.0032414910858995505,1
26428735_15,896,Topology+Risk A*,1,47125,0.021756647864625278,1,0.006446414182111226,1,0.0008058017727639033,1,0.0,1
26428735_15,897,Soft-probability A*,1,38397,0.0210280373831776,1,0.012461059190031154,1,0.002336448598130869,1,0.0,1
26428735_15,897,Topology+Risk A*,1,52713,0.024806201550387597,1,0.003875968992248069,1,0.0,1,0.0,1
26428735_15,898,Soft-probability A*,1,72040,0.01965317919075149,1,0.008092485549133,1,0.0046242774566473965,1,0.0005780346820809523,1
26428735_15,898,Topology+Risk A*,1,76410,0.008041355542791506,1,0.0028719126938541173,1,0.0,1,0.0,1
26428735_15,899,Soft-probability A*,1,43829,0.013013698630137016,1,0.00068493150684934,1,0.0,1,0.0,1
26428735_15,899,Topology+Risk A*,1,56499,0.015721120984278913,1,0.0034176349965823194,1,0.0,1,0.0,1
26428735_15,900,Soft-probability A*,1,83610,0.015535097813578869,1,0.009205983889528202,1,0.0017261219792865656,1,0.0,1
26428735_15,900,Topology+Risk A*,1,86393,0.01834862385321101,1,0.0028669724770642446,1,0.0,1,0.0,1
26428735_15,901,Soft-probability A*,1,84746,0.026512968299711837,1,0.009798270893371708,1,0.004610951008645503,1,0.0005763688760807018,1
26428735_15,901,Topology+Risk A*,1,87988,0.014882655981682924,1,0.004579278763594763,1,0.0,1,0.0,1
26428735_15,902,Soft-probability A*,1,46007,0.011845386533665847,1,0.0006234413965087171,1,0.0,1,0.0,1
26428735_15,902,Topology+Risk A*,1,55110,0.01431238332296203,1,0.0031113876789048422,1,0.0,1,0.0,1
26428735_15,903,Soft-probability A*,1,32081,0.014358108108108114,1,0.0,1,0.0,1,0.0,1
26428735_15,903,Topology+Risk A*,1,37981,0.0025188916876573986,1,0.0,1,0.0,1,0.0,1
26428735_15,904,Soft-probability A*,1,81285,0.04991771804717504,1,0.007131102578167847,1,0.001645639056500281,1,0.0,1
26428735_15,904,Topology+Risk A*,1,92662,0.016875340228633684,1,0.003266194882961315,1,0.0,1,0.0,1
26578720_15,905,Soft-probability A*,1,3632,0.04663212435233166,1,0.010362694300518172,1,0.0,1,0.0,1
26578720_15,905,Topology+Risk A*,1,4277,0.015306122448979553,1,0.005102040816326481,1,0.0,1,0.0,1
26578720_15,906,Soft-probability A*,1,3010,0.10624999999999996,0,0.025000000000000022,1,0.0,1,0.0,1
26578720_15,906,Topology+Risk A*,1,3338,0.030487804878048808,1,0.0,1,0.0,1,0.0,1
26578720_15,907,Soft-probability A*,1,8407,0.0,1,0.0,1,0.0,1,0.0,1
26578720_15,907,Topology+Risk A*,1,11405,0.0,1,0.0,1,0.0,1,0.0,1
26578720_15,908,Soft-probability A*,1,6292,0.06439393939393945,0,0.022727272727272707,1,0.007575757575757569,1,0.0,1
26578720_15,908,Topology+Risk A*,1,7948,0.06015037593984962,0,0.015037593984962405,1,0.003759398496240629,1,0.0,1
26578720_15,909,Soft-probability A*,1,22704,0.0854166666666667,0,0.05208333333333337,0,0.027083333333333348,1,0.006249999999999978,1
26578720_15,909,Topology+Risk A*,1,24116,0.05327868852459017,0,0.012295081967213073,1,0.002049180327868827,1,0.0,1
26578720_15,910,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
26578720_15,910,Topology+Risk A*,1,9681,0.017973856209150374,1,0.0016339869281045694,1,0.0,1,0.0,1
26578720_15,911,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
26578720_15,911,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
26578720_15,912,Soft-probability A*,1,98704,0.031303357996585124,1,0.00626067159931698,1,0.0011383039271485318,1,0.0,1
26578720_15,912,Topology+Risk A*,1,95262,0.004507042253521165,1,0.0005633802816901179,1,0.0,1,0.0,1
26578720_15,913,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
26578720_15,913,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
26578720_15,914,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
26578720_15,914,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
26578720_15,915,Soft-probability A*,1,46515,0.028956228956228958,1,0.005387205387205385,1,0.0,1,0.0,1
26578720_15,915,Topology+Risk A*,1,51218,0.010000000000000009,1,0.0006666666666667043,1,0.0,1,0.0,1
26578720_15,916,Soft-probability A*,1,112634,0.005992245329573542,1,0.0014099400775466897,1,0.0007049700387733449,1,0.0,1
26578720_15,916,Topology+Risk A*,1,111511,0.0010530010530011014,1,0.0,1,0.0,1,0.0,1
26578720_15,917,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
26578720_15,917,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
26578720_15,918,Soft-probability A*,1,91388,0.01640271493212675,1,0.002262443438914019,1,0.0011312217194570096,1,0.0,1
26578720_15,918,Topology+Risk A*,1,98183,0.006165919282511201,1,0.0,1,0.0,1,0.0,1
26578720_15,919,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
26578720_15,919,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
26578720_15,920,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
26578720_15,920,Topology+Risk A*,1,68682,0.007100591715976323,1,0.0005917159763313418,1,0.0,1,0.0,1
26578720_15,921,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
26578720_15,921,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
26578720_15,922,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
26578720_15,922,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
26578720_15,923,Soft-probability A*,1,58635,0.015133876600698537,1,0.002328288707799775,1,0.0011641443538998875,1,0.0,1
26578720_15,923,Topology+Risk A*,1,58324,0.006351039260970026,1,0.0,1,0.0,1,0.0,1
26578720_15,924,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
26578720_15,924,Topology+Risk A*,1,64835,0.0,1,0.0,1,0.0,1,0.0,1
26878690_15,925,Soft-probability A*,1,6275,0.0,1,0.0,1,0.0,1,0.0,1
26878690_15,925,Topology+Risk A*,1,9155,0.0,1,0.0,1,0.0,1,0.0,1
26878690_15,926,Soft-probability A*,1,21451,0.03494176372712143,1,0.008319467554076532,1,0.0016638935108153063,1,0.0,1
26878690_15,926,Topology+Risk A*,1,26239,0.011532125205930832,1,0.0016474464579900872,1,0.0,1,0.0,1
26878690_15,927,Soft-probability A*,1,14569,0.03340292275574108,1,0.01043841336116913,1,0.0,1,0.0,1
26878690_15,927,Topology+Risk A*,1,15954,0.008333333333333304,1,0.002083333333333326,1,0.0,1,0.0,1
26878690_15,928,Soft-probability A*,1,6535,0.0,1,0.0,1,0.0,1,0.0,1
26878690_15,928,Topology+Risk A*,1,9884,0.0,1,0.0,1,0.0,1,0.0,1
26878690_15,929,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
26878690_15,929,Topology+Risk A*,1,492,0.0,1,0.0,1,0.0,1,0.0,1
26878690_15,930,Soft-probability A*,1,9926,0.049886621315192725,1,0.009070294784580546,1,0.0,1,0.0,1
26878690_15,930,Topology+Risk A*,1,10863,0.013452914798206317,1,0.004484304932735439,1,0.0,1,0.0,1
26878690_15,931,Soft-probability A*,1,26786,0.02254098360655743,1,0.0,1,0.0,1,0.0,1
26878690_15,931,Topology+Risk A*,1,33845,0.0010172939979654627,1,0.0,1,0.0,1,0.0,1
26878690_15,932,Soft-probability A*,1,27908,0.03426124197002145,1,0.018201284796573902,1,0.010706638115631661,1,0.0032119914346895317,1
26878690_15,932,Topology+Risk A*,1,32763,0.008474576271186418,1,0.0010593220338983578,1,0.0,1,0.0,1
26878690_15,933,Soft-probability A*,1,19075,0.006993006993006978,1,0.0,1,0.0,1,0.0,1
26878690_15,933,Topology+Risk A*,1,27395,0.0,1,0.0,1,0.0,1,0.0,1
26878690_15,934,Soft-probability A*,1,23657,0.019102196752626588,1,0.0,1,0.0,1,0.0,1
