image_id,bridge_index,reference_supported,curve_nodes,euclidean_gap,mean_q,min_q,total_cost,confidence_cost,length_cost,direction_cost,width_cost,connectivity_gain,used_by_successful_paths,used_by_any_path
23278930_15,15,0,16,13.152946437965905,0.4001741074025631,0.32029110193252563,0.362884568311568,0.9303106665611267,0.13152946437965904,0.06365730309022744,0.23738713428055486,-1.0,0,0
23278930_15,16,1,19,14.560219778561036,0.21425233781337738,0.12182176113128662,1.5346526543489212,1.594145655632019,0.14560219778561037,0.794904800931292,0.0,-1.0,0,0
23278930_15,17,1,19,14.866068747318506,0.18695890432909915,0.028811007738113403,1.464498400600871,2.0987589359283447,0.14866068747318506,0.035767496798890186,0.181311280400451,-1.0,0,0
23278930_15,18,0,21,15.811388300841896,0.2779793270996639,0.21287687122821808,0.8978958549247014,1.3162000179290771,0.15811388300841897,0.4235819539872051,0.0,-1.0,0,0
23278930_15,19,0,26,17.804493814764857,0.3076136748378093,0.1953478753566742,0.788933691849306,1.3232101202011108,0.17804493814764855,0.06718713068802035,0.22049150281252627,-1.0,0,0
23278930_15,20,0,22,18.027756377319946,0.2953715033151887,0.22323571145534515,0.6492364001894366,1.2169870138168335,0.1802775637731995,0.00197182259940365,0.25,-1.0,0,0
23278930_15,21,0,27,18.439088914585774,0.3050667036462713,0.06314358115196228,1.1548326171878691,1.5275169610977173,0.18439088914585774,0.44292476694429417,0.0,-1.0,0,0
23278930_15,22,0,22,19.235384061671343,0.2300493215972727,0.08256208896636963,0.9433641936038641,1.7299147844314575,0.19235384061671343,0.007008226459468303,0.014087342096224913,-1.0,0,0
23278930_15,23,1,23,19.849433241279208,0.2149539855511292,0.0895792543888092,0.7905994532113845,1.551042079925537,0.19849433241279207,0.002040263737699499,0.03902277713535565,-1.0,0,0
23278930_15,24,0,28,20.12461179749811,0.2022771994982447,0.13818086683750153,1.252920070302432,1.6052926778793335,0.20124611797498107,0.05818467332310667,0.38819660112501053,-1.0,0,0
23278930_15,25,1,29,26.476404589747453,0.21533773942240353,0.11076074838638306,1.7056745327968885,1.7615077495574951,0.26476404589747454,0.5746874448629657,0.10471529247895256,-1.0,0,0
23278930_15,26,0,34,29.966648127543394,0.2761034671874607,0.14355070888996124,0.7884041515923781,1.261932373046875,0.29966648127543394,0.036892133743090305,0.18991316352697882,-1.0,0,0
23278930_15,27,0,32,31.016124838541646,0.17707340454217046,0.05935945361852646,1.852565791647165,2.1514647006988525,0.3101612483854164,0.12664210295841144,0.26429773960448416,-1.0,0,0
23278930_15,28,1,39,34.66987164671943,0.23447222472765508,0.058239713311195374,1.714966061147785,1.8302576541900635,0.3466987164671943,0.1308573595790532,0.40715233091147407,-1.0,0,0
23428540_15,0,1,6,4.123105625617661,0.25133049488067627,0.23514553904533386,0.6086769022824423,1.376941442489624,0.0412310562561766,0.04405779412991534,0.14644660940672627,-1.0,0,0
23428540_15,1,0,8,5.0,0.17697568237781525,0.16777747869491577,1.7673282798181922,1.7165584564208984,0.05,1.0007698233972937,0.0,-1.0,0,0
23428540_15,2,0,8,5.0,0.3139302469789982,0.27276772260665894,1.5155508319691124,1.1898057460784912,0.05,0.9993518836406003,0.27639320225002106,-1.0,0,0
23428540_15,3,0,7,6.324555320336759,0.30642912643296377,0.28504830598831177,0.3230302760123578,1.1705008745193481,0.0632455532033676,0.026521164387245222,0.06276268390239692,-1.0,0,0
23428540_15,4,0,11,7.810249675906654,0.18919110027226535,0.16712963581085205,0.7393322983739306,1.6469780206680298,0.07810249675906655,0.014251780946834047,0.0,-1.0,0,0
23428540_15,5,0,13,12.649110640673518,0.2746260200555508,0.20266324281692505,1.0508162471698914,1.3832060098648071,0.1264911064067352,0.39467252149162313,0.14644660940672624,-1.0,0,0
23428540_15,6,0,18,13.892443989449804,0.3239573538303375,0.2908324897289276,0.30391010128430107,1.1585801839828491,0.13892443989449807,0.006405477406953852,0.0,-1.0,0,0
23428540_15,7,0,20,14.866068747318506,0.2501985773444176,0.19346332550048828,0.63229891073826,1.3728586435317993,0.14866068747318503,0.006064287254323009,0.10471529247895259,-1.0,0,0
23428540_15,8,0,19,18.110770276274835,0.303305247896596,0.2138272225856781,0.7706130048395299,1.2921580076217651,0.18110770276274835,0.04734729445501634,0.25,-1.0,0,0
23428540_15,9,0,27,26.1725046566048,0.17214307961640535,0.02157352864742279,1.7458544946734413,2.074695110321045,0.261725046566048,0.3566479332863061,0.05278640450004208,-1.0,0,0
23428540_15,10,0,36,31.827660925679098,0.21174898536668885,0.16223810613155365,0.8945028376723547,1.5231930017471313,0.31827660925679097,0.0002468221683902261,0.05278640450004206,-1.0,0,0
23428810_15,0,1,4,3.0,0.21769043058156967,0.20659488439559937,1.4170093616376804,1.5132203102111816,0.03,0.8737890514264987,0.0,-1.0,0,0
23428810_15,1,0,6,3.605551275463989,0.32270761330922443,0.3070312738418579,1.3187397340287572,1.1126675605773926,0.0360555127546399,1.0235700512899988,0.14644660940672624,-1.0,0,0
23428810_15,2,0,14,11.704699910719626,0.207055324954646,0.13233408331871033,0.9174209839678644,1.5798176527023315,0.11704699910719625,0.16776992765829457,0.05278640450004206,-1.0,0,0
23428810_15,3,0,31,28.071337695236398,0.1262762335038954,0.05990132689476013,1.808403658457523,2.3391454219818115,0.28071337695236404,0.12707386917686242,0.061470990346485344,-1.0,0,0
23428810_15,4,0,44,45.221676218380054,0.20832672647454523,0.0884106457233429,1.3248129610244699,1.587592601776123,0.4522167621838005,0.03500359706454653,0.25,-1.0,0,0
23429080_15,0,1,5,4.0,0.2569233447313309,0.21482403576374054,1.4009340190887452,1.3609340190887451,0.04,1.0,0.0,-1.0,0,0
23429080_15,1,1,5,4.0,0.38266101479530334,0.3147549629211426,0.09677347586092377,0.9340810775756836,0.04,0.1226923982852402,0.0,-1.0,0,0
23429080_15,2,0,6,4.123105625617661,0.35010480880737305,0.32626891136169434,1.142846395458971,1.0234460830688477,0.0412310562561766,1.0781692561339464,0.0,-1.0,0,0
23429080_15,3,0,8,5.385164807134504,0.4162363223731518,0.345054566860199,0.09526078588665454,0.9244527816772461,0.05385164807134504,0.11695635613806343,0.0,-1.0,0,0
23429080_15,4,1,7,6.0,0.1851708803858076,0.18092483282089233,0.781591770829343,1.6858301162719727,0.06,0.03576165455737029,0.0,-1.0,0,0
23429080_15,5,1,10,6.4031242374328485,0.2534936279058456,0.17609378695487976,1.4452203681398155,1.4005693197250366,0.06403124237432849,0.9806198060404501,0.0,-1.0,0,0
23429080_15,6,1,12,8.06225774829855,0.2659502650300662,0.20052948594093323,0.46659323627526783,1.339643955230713,0.08062257748298549,0.017731224352601327,0.028595479208968284,-1.0,0,0
23429080_15,7,1,11,9.055385138137417,0.17868322404948148,0.16761672496795654,1.0884430067986979,1.7417728900909424,0.09055385138137417,0.0061162653263812095,0.25,-1.0,0,0
23429080_15,8,1,8,9.899494936611665,0.4009985513985157,0.3695690929889679,0.10636749928188216,0.951528012752533,0.09899494936611665,0.055844537163232566,0.0,-1.0,0,0
23429080_15,9,1,14,10.44030650891055,0.24178029596805573,0.19895434379577637,0.6787987839543599,1.465293049812317,0.1044030650891055,0.08344431807819419,0.02565835097474313,-1.0,0,0
23429080_15,10,1,14,11.180339887498949,0.3013759031891823,0.14382493495941162,0.486408095727515,1.2149925231933594,0.11180339887498947,0.0719227362209321,0.08768943743823394,-1.0,0,0
23429080_15,11,0,18,13.601470508735444,0.2731884709662861,0.18769779801368713,0.66421522250634,1.3304322957992554,0.13601470508735444,0.051321612213004075,0.1464466094067262,-1.0,0,0
23429080_15,12,0,16,14.035668847618199,0.2817757474258542,0.1900356411933899,0.70156035925374,1.3082494735717773,0.14035668847618202,0.010202074919543946,0.24275212228623674,-1.0,0,0
23429080_15,13,0,20,14.317821063276353,0.30478629246354105,0.1370234191417694,1.7105137978694085,1.348746418952942,0.1431782106327635,1.137851914064914,0.08073725421878941,-1.0,0,0
23429080_15,14,0,25,21.540659228538015,0.22219895362854003,0.12730760872364044,0.8129408734137846,1.550222635269165,0.21540659228538017,0.047311645859239526,0.0,-1.0,0,0
23429080_15,15,1,35,29.5296461204668,0.2763459588800158,0.18381063640117645,0.6231479459012792,1.31101393699646,0.295296461204668,0.002750205603926248,0.014087342096224913,-1.0,0,0
23429080_15,16,1,37,33.301651610693426,0.36656680139335424,0.2745373547077179,0.5320589898438668,1.0765070915222168,0.33301651610693417,0.017820089735763156,0.10471529247895259,-1.0,0,0
23429080_15,17,1,42,39.45883931389772,0.19390476495027542,0.06211856007575989,1.500599233869004,1.9206063747406006,0.39458839313897714,0.01873779932275993,0.1666666666666666,-1.0,0,0
23729020_15,0,1,4,2.23606797749979,0.13944164663553238,0.12334123253822327,1.3156061230195508,1.8985729217529297,0.022360679774997897,0.3946725214916231,0.0,-1.0,0,0
23729020_15,1,0,4,3.0,0.2555203214287758,0.238009512424469,1.3758905196553295,1.3526935577392578,0.03,0.9931969619160719,0.0,-1.0,0,0
23729020_15,2,1,5,3.1622776601683795,0.28130526542663575,0.26619061827659607,1.5609675509397696,1.2455646991729736,0.0316227766016838,1.283780075165112,0.0,-1.0,0,0
23729020_15,3,1,4,3.1622776601683795,0.24406757950782776,0.22526875138282776,1.4702715315655932,1.3858623504638672,0.0316227766016838,1.0527864045000421,0.0,-1.0,0,0
23729020_15,4,1,4,3.1622776601683795,0.1983637660741806,0.18744724988937378,1.2206332017230208,1.6244744062423706,0.0316227766016838,0.5645360188789664,0.0,-1.0,0,0
23729020_15,5,0,6,3.605551275463989,0.16959708432356516,0.162336528301239,1.5549997861469231,1.7611651420593262,0.0360555127546399,0.7577791313329569,0.0,-1.0,0,0
23729020_15,6,1,6,3.605551275463989,0.37711141506830853,0.3572436571121216,1.2320682191269645,0.950019896030426,0.0360555127546399,1.2203344593671555,0.02565835097474313,-1.0,0,0
23729020_15,7,1,6,3.605551275463989,0.30020404358704883,0.26819780468940735,0.6525030899096158,1.1663745641708374,0.0360555127546399,0.4500730129841386,0.0,-1.0,0,0
23729020_15,8,1,5,4.0,0.3162975788116455,0.27717453241348267,1.4611239968700156,1.1297383308410645,0.04,1.2913856660289513,0.0,-1.0,0,0
23729020_15,9,1,6,4.123105625617661,0.3236403713623683,0.3070259094238281,0.4646377397579182,1.1498987674713135,0.0412310562561766,0.18953306319934982,0.08397485283107814,-1.0,0,0
23729020_15,10,0,7,4.47213595499958,0.24129870959690639,0.2221936285495758,1.579617950356572,1.4080708026885986,0.044721359549995794,1.022110495639025,0.10471529247895259,-1.0,0,0
23729020_15,11,1,7,4.47213595499958,0.21407534394945418,0.17755118012428284,1.8820749312299272,1.5632126331329346,0.044721359549995794,1.274140938546997,0.0,-1.0,0,0
23729020_15,12,1,8,5.0,0.3849613070487976,0.35679569840431213,0.9445749280995832,0.9194634556770325,0.05,0.9751114724225507,0.0,-1.0,0,0
23729020_15,13,1,8,5.0,0.4394468404352665,0.38342946767807007,0.3794167970346207,0.8243915438652039,0.05,0.5050252531694168,0.0,-1.0,0,0
23729020_15,14,1,7,5.0990195135927845,0.389917859009334,0.29287534952163696,0.9969385563013042,0.8915176391601562,0.050990195135927854,1.0016443175051781,0.05278640450004206,-1.0,0,0
23729020_15,15,0,8,5.385164807134504,0.33057281747460365,0.2954278588294983,1.1899117368328351,1.0903289318084717,0.05385164807134504,1.045731156953018,0.0,-1.0,0,0
23729020_15,16,0,5,5.656854249492381,0.1802177608013153,0.16032633185386658,1.0284065399314475,1.7218379974365234,0.0565685424949238,2.220446049250313e-16,0.25,-1.0,0,0
23729020_15,17,1,9,5.830951894845301,0.2284616099463569,0.20594653487205505,1.5402349111809084,1.4696507453918457,0.058309518948453,1.0122746468406096,0.0,-1.0,0,0
23729020_15,18,1,10,6.708203932499369,0.4522753208875656,0.3903997838497162,0.15297324336377405,0.7823413014411926,0.0670820393249937,0.3035499025975877,0.0,-1.0,0,0
23729020_15,19,1,10,6.708203932499369,0.21924481987953187,0.18554440140724182,0.7356673357450552,1.5573219060897827,0.0670820393249937,0.058476985830236416,0.05278640450004206,-1.0,0,0
23729020_15,20,1,11,7.211102550927978,0.32940819182179193,0.24942626059055328,0.2503812297075527,1.1065890789031982,0.0721110255092798,0.0102101349485893,0.061470990346485344,-1.0,0,0
23729020_15,21,1,11,9.055385138137417,0.2171335450627587,0.15629619359970093,0.6364485814187018,1.5317378044128418,0.09055385138137417,0.014156925624485894,0.0,-1.0,0,0
23729020_15,22,1,14,9.219544457292887,0.3507282574261938,0.1849735677242279,0.2488931891734758,1.0465925931930542,0.09219544457292887,0.11010515140749266,0.0,-1.0,0,0
23729020_15,23,1,13,9.433981132056603,0.2647720380471303,0.14043959975242615,0.9406924802737344,1.3740229606628418,0.09433981132056603,0.36761441581137405,0.10471529247895256,-1.0,0,0
23729020_15,24,1,13,9.433981132056603,0.27836224092886996,0.20490799844264984,0.4318340348061831,1.3140835762023926,0.09433981132056603,0.02341064728322445,0.0,-1.0,0,0
23729020_15,25,1,13,9.433981132056603,0.4781523599074437,0.37272530794143677,-0.11631518999548618,0.7715579271316528,0.09433981132056603,0.01778707155229503,0.0,-1.0,0,0
23729020_15,26,1,11,9.486832980505138,0.14196133613586426,0.09302830696105957,1.1516481044670894,2.0021960735321045,0.09486832980505139,0.0017972966298917536,0.05278640450004206,-1.0,0,0
23729020_15,27,1,14,9.848857801796104,0.2666149799312864,0.16136178374290466,0.8974327865689813,1.4244229793548584,0.09848857801796104,0.3745212291961618,0.0,-1.0,0,0
23729020_15,28,1,12,10.04987562112089,0.22744405393799147,0.17477945983409882,0.6607411945501787,1.5022108554840088,0.1004987562112089,0.03237323188021762,0.02565835097474313,-1.0,0,0
23729020_15,29,1,11,10.198039027185569,0.2544438500295986,0.2060098946094513,0.5857370343242263,1.3939212560653687,0.10198039027185571,0.0612399087780337,0.028595479208968284,-1.0,0,0
23729020_15,30,0,15,10.295630140987,0.21051146586736044,0.12460660934448242,1.173586745674239,1.6288888454437256,0.10295630140987001,0.3889551943206015,0.05278640450004206,-1.0,0,0
23729020_15,31,1,15,10.295630140987,0.16972123384475707,0.13527938723564148,1.0850483253686987,1.8833129405975342,0.10295630140987001,0.04599267886125219,0.05278640450004206,-1.0,0,0
23729020_15,32,0,15,10.770329614269007,0.18819316029548644,0.1351439505815506,0.8592187186640599,1.7127618789672852,0.10770329614269009,0.03875354355408461,0.0,-1.0,0,0
23729020_15,33,1,12,11.0,0.18670577555894852,0.17290779948234558,0.806371859267577,1.686662197113037,0.11,0.009709662154539889,0.0,-1.0,0,0
23729020_15,34,1,14,11.180339887498949,0.2040549282516752,0.1432311236858368,0.7087576839070937,1.5617181062698364,0.11180339887498947,0.0352361787622677,0.0,-1.0,0,0
23729020_15,35,1,14,12.041594578792296,0.12328153076980795,0.04245883226394653,1.7703922823928724,2.177332878112793,0.12041594578792295,0.4726434584921565,0.0,-1.0,0,0
23729020_15,36,1,18,12.041594578792296,0.15719128317303127,0.1228836178779602,1.0619084070260296,1.940590262413025,0.12041594578792296,0.0009021988250816904,0.0,-1.0,0,0
23729020_15,37,0,18,12.041594578792296,0.15524332390891182,0.09993010759353638,0.9901313852463156,1.8602079153060913,0.12041594578792296,0.009507524152301217,0.0,-1.0,0,0
23729020_15,38,1,15,12.083045973594572,0.3282338996728261,0.2523772716522217,0.9997771956139725,1.1456834077835083,0.12083045973594571,0.7332633280945183,0.0,-1.0,0,0
23729020_15,39,1,19,12.806248474865697,0.18055562047581925,0.1289459466934204,1.0812241300765773,1.680306077003479,0.12806248474865697,0.06440316306670635,0.20845240525773498,-1.0,0,0
23729020_15,40,1,17,13.0,0.16233814989819245,0.08943486213684082,1.0766596757781737,1.9320634603500366,0.13,0.01459621542813716,0.0,-1.0,0,0
23729020_15,41,1,15,14.0,0.19736348191897074,0.1015377938747406,0.8881450497659291,1.7384353876113892,0.14,0.009709662154539889,0.0,-1.0,0,0
23729020_15,42,1,16,14.035668847618199,0.1067036185413599,0.012303799390792847,1.7957917284070337,2.647496461868286,0.14035668847618202,0.007938578062565371,0.0,-1.0,0,0
23729020_15,43,1,16,14.035668847618199,0.2565978318452835,0.16142407059669495,0.7701466919630471,1.3703535795211792,0.14035668847618202,0.2594364239656859,0.0,-1.0,0,0
23729020_15,44,1,15,14.142135623730951,0.25601174334685006,0.16279588639736176,0.7061951374832462,1.4707475900650024,0.1414213562373095,0.0940261911809343,0.0,-1.0,0,0
23729020_15,45,1,20,14.866068747318506,0.16119670271873474,0.10414189100265503,0.9743737747915979,1.8195466995239258,0.14866068747318503,0.006166387794487083,0.0,-1.0,0,0
23729020_15,46,1,23,16.1245154965971,0.2578386223834494,0.16251499950885773,0.6608678270124733,1.3093833923339844,0.16124515496597097,0.000326116185539127,0.18991316352697882,-1.0,0,0
23729020_15,47,0,20,16.278820596099706,0.20955902859568595,0.1762676239013672,1.1464236467770959,1.5920934677124023,0.16278820596099705,0.14154197310369643,0.25,-1.0,0,0
23729020_15,48,0,20,16.64331697709324,0.1839795421808958,0.04856616258621216,1.6112023289244006,1.840247631072998,0.1664331697709324,0.4967537983568384,0.1077677297236319,-1.0,0,0
23729020_15,49,1,20,16.64331697709324,0.17241572216153145,0.07571983337402344,1.0818852100767717,1.8358023166656494,0.1664331697709324,0.07964972364019002,0.0,-1.0,0,0
23729020_15,50,1,26,17.69180601295413,0.44321520855793584,0.26643624901771545,0.747420778584222,0.8099989295005798,0.1769180601295413,0.7605037889541009,0.0,-1.0,0,0
23729020_15,51,1,22,17.72004514666935,0.24217809194868262,0.12790638208389282,0.983974721274653,1.526188611984253,0.17720045146669353,0.004192455573685305,0.276393202250021,-1.0,0,0
23729020_15,52,1,22,17.72004514666935,0.15341737849468534,0.040540650486946106,1.6925497742514124,2.016301393508911,0.17720045146669353,0.30913476574882925,0.18991316352697882,-1.0,0,0
23729020_15,53,1,26,17.804493814764857,0.31372794336997545,0.17809686064720154,0.4791387825209219,1.1936742067337036,0.17804493814764855,0.10741963763956969,0.0,-1.0,0,0
23729020_15,54,1,26,17.804493814764857,0.20101063870466673,0.10464964807033539,0.9026107737215441,1.604633092880249,0.17804493814764855,0.11993274269364645,0.0,-1.0,0,0
23729020_15,55,1,20,18.027756377319946,0.19908570647239685,0.11557820439338684,1.5828048509615265,1.679492473602295,0.18027756377319945,0.4730348135860323,0.25,-1.0,0,0
23729020_15,56,1,26,18.027756377319946,0.19383469682473403,0.15496671199798584,1.0953344811028702,1.6289540529251099,0.18027756377319945,0.009709662154539944,0.276393202250021,-1.0,0,0
23729020_15,57,1,20,18.027756377319946,0.2182202823460102,0.11889946460723877,1.142632830944978,1.6375923156738281,0.18027756377319945,0.0015396467945875125,0.32322330470336313,-1.0,0,0
23729020_15,58,1,19,18.439088914585774,0.27568958229140234,0.1899387538433075,0.6751676503663735,1.265035629272461,0.18439088914585777,0.20008278097331156,0.02565835097474313,-1.0,0,0
23729020_15,59,1,26,18.788294228055936,0.3288183636390246,0.1687677651643753,0.6561135247947789,1.1241333484649658,0.18788294228055935,0.03043623217423619,0.3136610018750175,-1.0,0,0
23729020_15,60,1,23,18.867962264113206,0.12527832000151926,0.0289745032787323,1.8278468826086556,2.2570409774780273,0.18867962264113206,0.23567967308277,0.14644660940672627,-1.0,0,0
23729020_15,61,1,24,19.1049731745428,0.2388722226023674,0.16069495677947998,0.8423889086060463,1.476435899734497,0.191049731745428,0.035458404672520094,0.1394448724536011,-1.0,0,0
23729020_15,62,1,24,19.72308292331602,0.30235041740039986,0.16911056637763977,0.6387859533861096,1.2906986474990845,0.19723082923316018,0.06688162382278673,0.08397485283107814,-1.0,0,0
23729020_15,63,1,26,20.808652046684813,0.231011550873518,0.11907561868429184,1.4595966309759838,1.5423123836517334,0.20808652046684814,0.48654782497001714,0.22264990188738543,-1.0,0,0
23729020_15,64,1,27,21.02379604162864,0.1351193734617145,0.015200257301330566,1.255780666368258,1.9790674448013306,0.2102379604162864,0.06647526115064134,0.0,-1.0,0,0
23729020_15,65,1,28,21.93171219946131,0.2024525622172015,0.07141432166099548,0.9964898910483673,1.5961500406265259,0.2193171219946131,0.034576119020502005,0.14644660940672624,-1.0,0,0
23729020_15,66,1,27,22.360679774997898,0.18996713820982863,0.044086527079343796,1.8596396651104987,2.0272409915924072,0.22360679774997894,0.5460291918657154,0.06276268390239692,-1.0,0,0
23729020_15,67,0,31,22.360679774997898,0.2984555022370431,0.1816663146018982,0.8976985067686833,1.3068181276321411,0.223606797749979,0.05296891956361527,0.31430466182294814,-1.0,0,0
23729020_15,68,1,26,25.019992006393608,0.2795214658746353,0.19062885642051697,0.7796756113793664,1.3821638822555542,0.2501999200639361,0.0008651996531498507,0.14644660940672624,-1.0,0,0
23729020_15,69,1,30,25.495097567963924,0.1803311395148436,0.06721992790699005,1.6216179933714425,2.01491641998291,0.25495097567963926,0.028527293005529974,0.32322330470336313,-1.0,0,0
23729020_15,70,1,28,27.073972741361768,0.20172006796513284,0.10691577196121216,1.1012578062686607,1.7206311225891113,0.2707397274136177,0.0051716637869791415,0.10471529247895256,-1.0,0,0
23729020_15,71,1,32,27.313000567495326,0.14906258787959814,0.032371342182159424,1.509436116697965,2.1441619396209717,0.27313000567495327,0.09214417140204012,0.0,-1.0,0,0
23729020_15,72,1,35,30.01666203960727,0.18865720416818346,0.09905040264129639,1.1391437244372011,1.7810299396514893,0.30016662039607267,0.005160759889596855,0.05278640450004206,-1.0,0,0
23729020_15,73,1,31,32.55764119219941,0.25343376542291335,0.0820886567234993,1.6843185922775867,1.402621865272522,0.3255764119219941,0.6522364502212548,0.3038838648618159,-1.0,0,0
23729020_15,74,1,39,33.421549934136806,0.147944212724001,0.02914145588874817,1.8949689338507905,2.273566246032715,0.33421549934136807,0.010793986226686425,0.276393202250021,-1.0,0,0
23729020_15,75,1,40,35.84689665786984,0.4582214906811714,0.14027829468250275,1.1003246069001742,0.9147602915763855,0.3584689665786984,0.5843432264588535,0.24275212228623674,-1.0,0,0
23729020_15,76,1,36,36.40054944640259,0.14431146097679934,0.0385526604950428,1.888723734134166,2.327655553817749,0.3640054944640259,0.030396019185724543,0.16666666666666666,-1.0,0,0
23729020_15,77,1,41,38.897300677553446,0.15041591808563326,0.04769958555698395,1.4394985131483873,1.9848520755767822,0.3889730067755345,0.012887026296028559,0.05278640450004208,-1.0,0,0
23729020_15,78,1,43,40.24922359499622,0.4143797037906425,0.14563971757888794,1.724026710073364,1.0060670375823975,0.40249223594996214,1.0727153142547676,0.24275212228623674,-1.0,0,0
23729020_15,79,1,43,41.6293165929973,0.2235061055005983,0.13164122402668,1.2588950242468053,1.5329147577285767,0.4162931659299729,0.033293898338234484,0.27639320225002106,-1.0,0,0
23729020_15,80,1,43,41.72529209005013,0.308080890497496,0.1327555775642395,0.7458200959502903,1.3177634477615356,0.41725292090050126,0.0010940651337137952,0.009709662154539887,-1.0,0,0
23729020_15,81,0,44,42.20189569201838,0.2798921750350432,0.051461413502693176,1.9158949174058861,1.3955779075622559,0.4220189569201839,0.9982980529234461,0.1,-1.0,0,0
23729020_15,82,1,45,45.48626166217664,0.1964234620332718,0.015212386846542358,1.3635976745837488,1.8018983602523804,0.4548626166217663,0.002121405230649298,0.10471529247895259,-1.0,0,0
23729020_15,83,1,45,45.803929962395145,0.1606858448849784,0.049906402826309204,1.4363476126117933,1.9190365076065063,0.45803929962395146,0.00648540088129379,0.05278640450004208,-1.0,0,0
23729020_15,84,1,49,49.76946855251722,0.47372411176258206,0.03840289264917374,1.782189831071523,1.194425344467163,0.49769468552517215,1.0023803636409538,0.08768943743823394,-1.0,0,0
23878540_15,0,0,3,2.8284271247461903,0.39213988184928894,0.37349918484687805,0.8785330705847203,0.9131830930709839,0.0282842712474619,0.9370657062662746,0.0,-1.0,0,0
23878540_15,1,0,8,6.082762530298219,0.38033758476376534,0.29149219393730164,0.6185842091197913,0.9732809662818909,0.060827625302982184,0.5844756175349182,0.0,-1.0,0,0
23878540_15,2,0,14,10.63014581273465,0.3636328705719539,0.3070189356803894,0.3174373786166722,0.9938498735427856,0.1063014581273465,0.03351381296337819,0.18377223398316206,-1.0,0,0
23878540_15,3,0,31,22.360679774997898,0.24044910938509048,0.19594433903694153,0.8262330062606518,1.4011883735656738,0.223606797749979,0.017665600961837002,0.1837722339831621,-1.0,0,0
23878540_15,4,0,40,39.05124837953327,0.16251125857234,0.06254014372825623,1.5855052146372275,1.9390054941177368,0.39051248379533277,0.005987236724157907,0.25,-1.0,0,0
23878540_15,5,0,43,39.81205847478876,0.2886688958766849,0.2051146924495697,0.9052311070831143,1.3309928178787231,0.39812058474788764,0.04879570070646844,0.12732200375003502,-1.0,0,0
24029035_15,0,0,4,2.23606797749979,0.30218081176280975,0.2827655076980591,1.5001766853792695,1.170386552810669,0.022360679774997897,1.3074294527936026,0.0,-1.0,0,0
24029035_15,1,1,4,3.1622776601683795,0.35594115406274796,0.3444768488407135,1.2426375897903466,1.0230103731155396,0.0316227766016838,1.1880044400731231,0.0,-1.0,0,0
24029035_15,2,0,5,3.1622776601683795,0.35780011415481566,0.33241504430770874,0.9827579581104811,1.0092412233352661,0.0316227766016838,0.941893958173531,0.0,-1.0,0,0
24029035_15,3,0,5,5.656854249492381,0.4495662212371826,0.3447814881801605,1.2838111684377944,0.8253006935119629,0.0565685424949238,1.401941932430908,0.0,-1.0,0,0
24029035_15,4,1,10,6.4031242374328485,0.39983035922050475,0.35478803515434265,0.029727085892794713,0.9018106460571289,0.06403124237432849,0.011098792961295234,0.05278640450004206,-1.0,0,0
24029035_15,5,0,10,7.280109889280518,0.487069708108902,0.4672945439815521,-0.18536021895788224,0.7156301140785217,0.07280109889280519,0.0005502170960477448,0.02565835097474313,-1.0,0,0
24029035_15,6,1,10,7.280109889280518,0.30171987116336824,0.2710752487182617,0.25376652410272893,1.1719295978546143,0.07280109889280519,0.009035827355309445,0.0,-1.0,0,0
24029035_15,7,1,11,7.615773105863909,0.4037005305290222,0.3586854934692383,0.13595746502362327,0.9231097102165222,0.07615773105863909,0.0527151709173837,0.08397485283107814,-1.0,0,0
24029035_15,8,1,14,9.848857801796104,0.13383528590202332,0.08403515815734863,1.150911724449081,2.048610210418701,0.09848857801796104,0.003812936012418555,0.0,-1.0,0,0
24029035_15,9,0,15,10.0,0.3290614942709605,0.133198544383049,1.1689021880063173,1.151284098625183,0.1,0.9176180893811339,0.0,-1.0,0,0
24029035_15,10,0,15,10.0,0.462087419629097,0.09186743199825287,0.9285987181808806,0.9190534353256226,0.1,0.9095452828552579,0.0,-1.0,0,0
24029035_15,11,1,15,10.770329614269007,0.2175749937693278,0.15787729620933533,0.701732027791649,1.574129343032837,0.10770329614269009,0.019899388616122116,0.0,-1.0,0,0
24029035_15,12,0,19,13.038404810405298,0.2804115963609595,0.2476765215396881,0.5868950948284899,1.258697748184204,0.130384048104053,0.09309800606128033,0.10471529247895259,-1.0,0,0
24029035_15,13,1,22,16.55294535724685,0.3107125596566634,0.2678375840187073,0.9672954147193822,1.1933785676956177,0.16552945357246848,0.5934586435239619,0.014928749927334057,-1.0,0,0
24029035_15,14,1,22,16.55294535724685,0.3255691799250516,0.2847173511981964,0.5411467153648293,1.0946705341339111,0.16552945357246848,0.09717449367528769,0.18377223398316206,-1.0,0,0
24029035_15,15,1,22,19.4164878389476,0.2135984135622328,0.1162792220711708,1.2215622076920845,1.6890736818313599,0.194164878389476,0.07402590786676427,0.26429773960448416,-1.0,0,0
24029035_15,16,1,24,19.72308292331602,0.3383792998890082,0.27619391679763794,0.6721158813003658,1.0738115310668945,0.19723082923316018,0.03237995386003356,0.36869356714027746,-1.0,0,0
24029035_15,17,1,27,21.2602916254693,0.3540346512088069,0.25184863805770874,0.41777339987985895,1.0449892282485962,0.212602916254693,0.05241352565293789,0.1077677297236319,-1.0,0,0
