image_id,query_index,distance_class,variant,mask,score,boundary,success,off_road_ratio,path_length,expanded_nodes,planning_time_ms,safe_success_0.01,safe_success_0.05,safe_success_0.10
17878735_15,172,medium,repaired+p+boundary_on,repaired,p,1,1,0.0,745.9869401394066,12874,336.14430000000084,1,1,1
17878735_15,172,medium,repaired+q+boundary_off,repaired,q,0,1,0.0,744.2295808265259,11705,279.28939999999614,1,1,1
17878735_15,172,medium,repaired+q+boundary_on,repaired,q,1,1,0.0,745.9869401394066,12471,316.5938000000068,1,1,1
17878780_15,173,short,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
17878780_15,173,short,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
17878780_15,173,short,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
17878780_15,173,short,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
17878780_15,173,short,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
17878780_15,173,short,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
17878780_15,173,short,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
17878780_15,173,short,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
17878780_15,174,short,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
17878780_15,174,short,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
17878780_15,174,short,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
17878780_15,174,short,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
17878780_15,174,short,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
17878780_15,174,short,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
17878780_15,174,short,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
17878780_15,174,short,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
17878780_15,175,short,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
17878780_15,175,short,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
17878780_15,175,short,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
17878780_15,175,short,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
17878780_15,175,short,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
17878780_15,175,short,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
17878780_15,175,short,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
17878780_15,175,short,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
17878780_15,176,short,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
17878780_15,176,short,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
17878780_15,176,short,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
17878780_15,176,short,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
17878780_15,176,short,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
17878780_15,176,short,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
17878780_15,176,short,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
17878780_15,176,short,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
17878780_15,177,short,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
17878780_15,177,short,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
17878780_15,177,short,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
17878780_15,177,short,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
17878780_15,177,short,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
17878780_15,177,short,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
17878780_15,177,short,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
17878780_15,177,short,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
17878780_15,178,short,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
17878780_15,178,short,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
17878780_15,178,short,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
17878780_15,178,short,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
17878780_15,178,short,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
17878780_15,178,short,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
17878780_15,178,short,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
17878780_15,178,short,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
17878780_15,179,medium,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
17878780_15,179,medium,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
17878780_15,179,medium,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
17878780_15,179,medium,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
17878780_15,179,medium,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
17878780_15,179,medium,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
17878780_15,179,medium,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
17878780_15,179,medium,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
17878780_15,180,medium,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
17878780_15,180,medium,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
17878780_15,180,medium,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
17878780_15,180,medium,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
17878780_15,180,medium,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
17878780_15,180,medium,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
17878780_15,180,medium,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
17878780_15,180,medium,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
17878780_15,181,medium,original+p+boundary_off,original,p,0,1,0.0009560229445506607,2494.4440097513607,40391,980.5743000000007,1,1,1
17878780_15,181,medium,original+p+boundary_on,original,p,1,1,0.0009551098376313627,2500.5861453750917,40809,1056.9770000000035,1,1,1
17878780_15,181,medium,original+q+boundary_off,original,q,0,1,0.0009546539379474694,2498.6866504384802,40042,921.3577000000015,1,1,1
17878780_15,181,medium,original+q+boundary_on,original,q,1,1,0.000954198473282486,2503.414572499838,40540,985.1547999999895,1,1,1
17878780_15,181,medium,repaired+p+boundary_off,repaired,p,0,1,0.0009560229445506607,2494.4440097513607,40391,951.4606000000043,1,1,1
17878780_15,181,medium,repaired+p+boundary_on,repaired,p,1,1,0.0009551098376313627,2500.5861453750917,40809,1039.5297000000028,1,1,1
17878780_15,181,medium,repaired+q+boundary_off,repaired,q,0,1,0.0009546539379474694,2498.6866504384802,40042,956.790600000005,1,1,1
17878780_15,181,medium,repaired+q+boundary_on,repaired,q,1,1,0.000954198473282486,2503.414572499838,40540,1056.4832999999965,1,1,1
17878780_15,182,medium,original+p+boundary_off,original,p,0,1,0.00580130529369105,1632.3271272970867,43774,1084.2453000000064,1,1,1
17878780_15,182,medium,original+p+boundary_on,original,p,1,1,0.003620564808110016,1639.297690045564,48090,1211.6020999999932,1,1,1
17878780_15,182,medium,original+q+boundary_off,original,q,0,1,0.00434467776973213,1635.9839815465791,43409,1084.315399999994,1,1,1
17878780_15,182,medium,original+q+boundary_on,original,q,1,1,0.00361794500723589,1640.711903607937,47716,1255.2511000000095,1,1,1
17878780_15,182,medium,repaired+p+boundary_off,repaired,p,0,1,0.00580130529369105,1632.3271272970867,43774,1075.7262999999994,1,1,1
17878780_15,182,medium,repaired+p+boundary_on,repaired,p,1,1,0.003620564808110016,1639.297690045564,48090,1256.8893999999914,1,1,1
17878780_15,182,medium,repaired+q+boundary_off,repaired,q,0,1,0.00434467776973213,1635.9839815465791,43409,1109.6106999999904,1,1,1
17878780_15,182,medium,repaired+q+boundary_on,repaired,q,1,1,0.00361794500723589,1640.711903607937,47716,1215.2794,1,1,1
17878780_15,183,medium,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
17878780_15,183,medium,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
17878780_15,183,medium,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
17878780_15,183,medium,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
17878780_15,183,medium,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
17878780_15,183,medium,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
17878780_15,183,medium,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
17878780_15,183,medium,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
17878780_15,184,medium,original+p+boundary_off,original,p,0,1,0.0,758.8204178980358,12145,289.53040000000385,1,1,1
17878780_15,184,medium,original+p+boundary_on,original,p,1,1,0.0,759.9919907732896,11294,288.8249000000087,1,1,1
17878780_15,184,medium,original+q+boundary_off,original,q,0,1,0.0,758.8204178980358,11886,284.6758999999963,1,1,1
17878780_15,184,medium,original+q+boundary_on,original,q,1,1,0.0,759.9919907732896,11143,288.29420000000994,1,1,1
17878780_15,184,medium,repaired+p+boundary_off,repaired,p,0,1,0.0,758.8204178980358,12145,306.17110000000025,1,1,1
17878780_15,184,medium,repaired+p+boundary_on,repaired,p,1,1,0.0,759.9919907732896,11294,283.30789999999695,1,1,1
17878780_15,184,medium,repaired+q+boundary_off,repaired,q,0,1,0.0,758.8204178980358,11886,306.93500000000995,1,1,1
17878780_15,184,medium,repaired+q+boundary_on,repaired,q,1,1,0.0,759.9919907732896,11143,306.86209999998937,1,1,1
17878780_15,185,medium,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
17878780_15,185,medium,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
17878780_15,185,medium,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
17878780_15,185,medium,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
17878780_15,185,medium,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
17878780_15,185,medium,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
17878780_15,185,medium,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
17878780_15,185,medium,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
17878780_15,186,long,original+p+boundary_off,original,p,0,1,0.0007320644216690653,1604.8296526140282,28582,687.9538999999966,1,1,1
17878780_15,186,long,original+p+boundary_on,original,p,1,1,0.0,1608.143361113013,33260,835.9832999999952,1,1,1
17878780_15,186,long,original+q+boundary_off,original,q,0,1,0.0007320644216690653,1605.6580797387744,28199,655.609400000003,1,1,1
17878780_15,186,long,original+q+boundary_on,original,q,1,1,0.0,1608.143361113013,33072,897.3425000000077,1,1,1
17878780_15,186,long,repaired+p+boundary_off,repaired,p,0,1,0.0007320644216690653,1604.8296526140282,28582,700.7181999999972,1,1,1
17878780_15,186,long,repaired+p+boundary_on,repaired,p,1,1,0.0,1608.143361113013,33260,847.3223000000019,1,1,1
17878780_15,186,long,repaired+q+boundary_off,repaired,q,0,1,0.0007320644216690653,1605.6580797387744,28199,690.3271000000046,1,1,1
17878780_15,186,long,repaired+q+boundary_on,repaired,q,1,1,0.0,1608.143361113013,33072,837.374099999991,1,1,1
17878780_15,187,long,original+p+boundary_off,original,p,0,1,0.002953337271116352,1983.1921343482927,45155,1108.9617999999887,1,1,1
17878780_15,187,long,original+p+boundary_on,original,p,1,1,0.0,1988.5058428472776,43948,1120.2930000000038,1,1,1
17878780_15,187,long,original+q+boundary_off,original,q,0,1,0.0005899705014749124,1986.020561473039,44736,1102.9635000000012,1,1,1
17878780_15,187,long,original+q+boundary_on,original,q,1,1,0.0,1989.9200564096507,43608,1131.6066999999919,1,1,1
17878780_15,187,long,repaired+p+boundary_off,repaired,p,0,1,0.002953337271116352,1983.1921343482927,45155,1079.695799999996,1,1,1
17878780_15,187,long,repaired+p+boundary_on,repaired,p,1,1,0.0,1988.5058428472776,43948,1151.1435999999976,1,1,1
17878780_15,187,long,repaired+q+boundary_off,repaired,q,0,1,0.0005899705014749124,1986.020561473039,44736,1085.9190999999983,1,1,1
17878780_15,187,long,repaired+q+boundary_on,repaired,q,1,1,0.0,1989.9200564096507,43608,1124.7570999999966,1,1,1
17878780_15,188,long,original+p+boundary_off,original,p,0,1,0.0,2010.221571599816,45359,1089.728699999995,1,1,1
17878780_15,188,long,original+p+boundary_on,original,p,1,1,0.0,2013.5352800988007,44339,1088.3895000000052,1,1,1
17878780_15,188,long,original+q+boundary_off,original,q,0,1,0.0,2012.4642122869352,44941,1090.9156000000025,1,1,1
17878780_15,188,long,original+q+boundary_on,original,q,1,1,0.0,2014.9494936611738,43977,1121.8680000000063,1,1,1
17878780_15,188,long,repaired+p+boundary_off,repaired,p,0,1,0.0,2010.221571599816,45359,1099.6217000000001,1,1,1
17878780_15,188,long,repaired+p+boundary_on,repaired,p,1,1,0.0,2013.5352800988007,44339,1236.541399999993,1,1,1
17878780_15,188,long,repaired+q+boundary_off,repaired,q,0,1,0.0,2012.4642122869352,44941,1208.8864000000115,1,1,1
17878780_15,188,long,repaired+q+boundary_on,repaired,q,1,1,0.0,2014.9494936611738,43977,1193.8624999999945,1,1,1
17878780_15,189,long,original+p+boundary_off,original,p,0,1,0.0014306151645206988,1664.581961293026,27687,666.2209000000132,1,1,1
17878780_15,189,long,original+p+boundary_on,original,p,1,1,0.0,1665.7535341682799,27109,697.8681000000222,1,1,1
17878780_15,189,long,original+q+boundary_off,original,q,0,1,0.0014306151645206988,1664.581961293026,27305,701.067299999977,1,1,1
17878780_15,189,long,original+q+boundary_on,original,q,1,1,0.0,1665.7535341682799,26868,691.6017000000068,1,1,1
17878780_15,189,long,repaired+p+boundary_off,repaired,p,0,1,0.0014306151645206988,1664.581961293026,27687,667.7275000000122,1,1,1
17878780_15,189,long,repaired+p+boundary_on,repaired,p,1,1,0.0,1665.7535341682799,27109,771.3186000000007,1,1,1
17878780_15,189,long,repaired+q+boundary_off,repaired,q,0,1,0.0014306151645206988,1664.581961293026,27305,677.511399999986,1,1,1
17878780_15,189,long,repaired+q+boundary_on,repaired,q,1,1,0.0,1665.7535341682799,26868,721.0356000000218,1,1,1
17878780_15,190,long,original+p+boundary_off,original,p,0,1,0.0007385524372230945,1588.6875169902964,22935,576.0871999999893,1,1,1
17878780_15,190,long,original+p+boundary_on,original,p,1,1,0.0,1592.0012254892813,29686,762.627899999984,1,1,1
17878780_15,190,long,original+q+boundary_off,original,q,0,1,0.0007385524372230945,1589.5159441150427,22995,550.6782999999871,1,1,1
17878780_15,190,long,original+q+boundary_on,original,q,1,1,0.0,1592.0012254892813,29515,727.4127000000021,1,1,1
17878780_15,190,long,repaired+p+boundary_off,repaired,p,0,1,0.0007385524372230945,1588.6875169902964,22935,522.4120999999968,1,1,1
17878780_15,190,long,repaired+p+boundary_on,repaired,p,1,1,0.0,1592.0012254892813,29686,813.2214999999974,1,1,1
17878780_15,190,long,repaired+q+boundary_off,repaired,q,0,1,0.0007385524372230945,1589.5159441150427,22995,524.1485000000239,1,1,1
17878780_15,190,long,repaired+q+boundary_on,repaired,q,1,1,0.0,1592.0012254892813,29515,747.1870999999908,1,1,1
17878780_15,191,long,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
17878780_15,191,long,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
17878780_15,191,long,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
17878780_15,191,long,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
17878780_15,191,long,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
17878780_15,191,long,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
17878780_15,191,long,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
17878780_15,191,long,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
17878780_15,192,long,original+p+boundary_off,original,p,0,1,0.00361794500723589,1630.356564548609,28669,694.8218999999938,1,1,1
17878780_15,192,long,original+p+boundary_on,original,p,1,1,0.0,1634.8418459228478,32243,1003.127400000011,1,1,1
17878780_15,192,long,original+q+boundary_off,original,q,0,1,0.000723065798987732,1631.7707781109823,28389,864.6278999999879,1,1,1
17878780_15,192,long,original+q+boundary_on,original,q,1,1,0.0,1634.8418459228478,32068,1071.8781999999862,1,1,1
17878780_15,192,long,repaired+p+boundary_off,repaired,p,0,1,0.00361794500723589,1630.356564548609,28669,904.2990000000088,1,1,1
17878780_15,192,long,repaired+p+boundary_on,repaired,p,1,1,0.0,1634.8418459228478,32243,1056.8750000000193,1,1,1
17878780_15,192,long,repaired+q+boundary_off,repaired,q,0,1,0.000723065798987732,1631.7707781109823,28389,875.5780000000186,1,1,1
17878780_15,192,long,repaired+q+boundary_on,repaired,q,1,1,0.0,1634.8418459228478,32068,1027.243900000002,1,1,1
17878885_15,193,short,original+p+boundary_off,original,p,0,1,0.08782742681047762,792.5605332682131,30452,761.277800000002,0,0,1
17878885_15,193,short,original+p+boundary_on,original,p,1,1,0.016793893129770976,802.7026688919443,41065,1047.6203000000055,0,1,1
17878885_15,193,short,original+q+boundary_off,original,q,0,1,0.05521472392638038,795.1463197058401,30390,734.3872000000005,0,0,1
17878885_15,193,short,original+q+boundary_on,original,q,1,1,0.018292682926829285,803.2884553295712,40550,1062.1428999999978,0,1,1
17878885_15,193,short,repaired+p+boundary_off,repaired,p,0,1,0.08782742681047762,792.5605332682131,30665,741.2325000000095,0,0,1
17878885_15,193,short,repaired+p+boundary_on,repaired,p,1,1,0.016793893129770976,802.7026688919443,41737,1095.5840999999964,0,1,1
17878885_15,193,short,repaired+q+boundary_off,repaired,q,0,1,0.05521472392638038,795.1463197058401,30590,773.628599999995,0,0,1
17878885_15,193,short,repaired+q+boundary_on,repaired,q,1,1,0.018292682926829285,803.2884553295712,41204,1085.8601999999992,0,1,1
17878885_15,194,short,original+p+boundary_off,original,p,0,1,0.04020979020979021,705.2051942088857,24696,670.5041000000023,0,1,1
17878885_15,194,short,original+p+boundary_on,original,p,1,1,0.02422145328719727,715.3473298326168,29169,867.9105999999877,0,1,1
17878885_15,194,short,original+q+boundary_off,original,q,0,1,0.03812824956672445,710.6194077712588,24112,663.7545000000102,0,1,1
17878885_15,194,short,original+q+boundary_on,original,q,1,1,0.02076124567474047,716.175756957363,28395,850.4338000000189,0,1,1
17878885_15,194,short,repaired+p+boundary_off,repaired,p,0,1,0.04020979020979021,705.2051942088857,24696,624.8107000000118,0,1,1
17878885_15,194,short,repaired+p+boundary_on,repaired,p,1,1,0.02422145328719727,715.3473298326168,29169,776.501799999977,0,1,1
17878885_15,194,short,repaired+q+boundary_off,repaired,q,0,1,0.03812824956672445,710.6194077712588,24112,591.8403999999953,0,1,1
17878885_15,194,short,repaired+q+boundary_on,repaired,q,1,1,0.02076124567474047,716.175756957363,28395,785.0648999999805,0,1,1
17878885_15,195,short,original+p+boundary_off,original,p,0,1,0.049180327868852514,281.1076477383252,4475,107.71909999999707,0,1,1
17878885_15,195,short,original+p+boundary_on,original,p,1,1,0.05327868852459017,283.59292911256387,4539,114.8264999999924,0,0,1
17878885_15,195,short,original+q+boundary_off,original,q,0,1,0.049180327868852514,281.93607486307144,4385,104.48310000001015,0,1,1
17878885_15,195,short,original+q+boundary_on,original,q,1,1,0.061224489795918324,284.17871555019076,4433,111.0637999999824,0,0,1
17878885_15,195,short,repaired+p+boundary_off,repaired,p,0,1,0.049180327868852514,281.1076477383252,4475,114.99909999997726,0,1,1
