method,success,path_length,expanded_nodes,planning_time_ms,on_road_ratio,off_road_ratio,average_risk,max_risk,min_boundary_distance,relative_detour,query_index,image_id
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,40,104883
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,40,104883
GT Oracle A*,1,109.95331880577392,1388,15.001200000000381,1.0,0.0,nan,nan,nan,0.0,40,104883
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,40,104883
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,41,104883
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,41,104883
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,41,104883
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,41,104883
GT Oracle A*,1,394.07821048680216,4116,45.84920000000636,1.0,0.0,nan,nan,nan,0.0,41,104883
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,41,104883
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,42,104883
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,42,104883
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,42,104883
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,42,104883
GT Oracle A*,1,77.25483399593901,595,7.519199999990178,1.0,0.0,nan,nan,nan,0.0,42,104883
Topology+Risk A*,1,77.25483399593901,1362,22.483899999997448,1.0,0.0,nan,nan,nan,0.0,42,104883
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,43,104883
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,43,104883
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,43,104883
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,43,104883
GT Oracle A*,1,83.87005768508875,669,8.06140000000255,1.0,0.0,nan,nan,nan,0.0,43,104883
Topology+Risk A*,1,83.87005768508877,1021,10.61040000000446,1.0,0.0,nan,nan,nan,1.6943895243950153e-16,43,104883
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,44,104883
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,44,104883
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,44,104883
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,44,104883
GT Oracle A*,1,377.178715550191,4681,42.832199999992326,1.0,0.0,nan,nan,nan,0.0,44,104883
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,44,104883
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,45,104883
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,45,104883
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,45,104883
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,45,104883
GT Oracle A*,1,254.14927829866784,3224,28.989100000003987,1.0,0.0,nan,nan,nan,0.0,45,104883
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,45,104883
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,46,104883
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,46,104883
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,46,104883
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,46,104883
GT Oracle A*,1,514.0315292925774,7050,73.33619999999996,1.0,0.0,nan,nan,nan,0.0,46,104883
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,46,104883
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,47,104883
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,47,104883
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,47,104883
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,47,104883
GT Oracle A*,1,520.1320343559652,5728,55.7254999999941,1.0,0.0,nan,nan,nan,0.0,47,104883
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,47,104883
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,48,104883
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,48,104883
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,48,104883
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,48,104883
GT Oracle A*,1,518.2741699796967,6900,68.60759999999289,1.0,0.0,nan,nan,nan,0.0,48,104883
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,48,104883
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,49,104883
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,49,104883
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,49,104883
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,49,104883
GT Oracle A*,1,521.6883835420692,5861,56.78949999999361,1.0,0.0,nan,nan,nan,0.0,49,104883
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,49,104883
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,50,104883
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,50,104883
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,50,104883
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,50,104883
GT Oracle A*,1,522.9310242291886,5866,58.03859999998906,1.0,0.0,nan,nan,nan,0.0,50,104883
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,50,104883
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,51,104883
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,51,104883
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,51,104883
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,51,104883
GT Oracle A*,1,512.2741699796961,5831,57.90610000001095,1.0,0.0,nan,nan,nan,0.0,51,104883
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,51,104883
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,52,104883
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,52,104883
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,52,104883
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,52,104883
GT Oracle A*,1,527.2031021678307,5703,57.91229999999814,1.0,0.0,nan,nan,nan,0.0,52,104883
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,52,104883
Binary-mask A*,1,43.97056274847712,403,4.432799999989356,1.0,0.0,nan,nan,nan,0.0,53,106448
Soft-probability A*,1,43.970562748477136,515,6.285599999998226,1.0,0.0,nan,nan,nan,3.231901942327127e-16,53,106448
Clearance-aware A*,1,43.970562748477136,671,8.434500000007006,1.0,0.0,nan,nan,nan,3.231901942327127e-16,53,106448
URA-style A*,1,43.970562748477136,505,7.3256000000014865,1.0,0.0,nan,nan,nan,3.231901942327127e-16,53,106448
GT Oracle A*,1,43.97056274847712,411,5.9418000000022175,1.0,0.0,nan,nan,nan,0.0,53,106448
Topology+Risk A*,1,43.970562748477136,668,7.12650000001247,1.0,0.0,nan,nan,nan,3.231901942327127e-16,53,106448
Binary-mask A*,1,172.95331880577396,2838,30.750100000005887,0.7302631578947368,0.26973684210526316,nan,nan,nan,-0.022604831754472504,54,106448
Soft-probability A*,1,174.36753236814718,3626,40.468200000006505,0.9673202614379085,0.0326797385620915,nan,nan,nan,-0.014612816843887655,54,106448
Clearance-aware A*,1,177.43860018001266,3652,43.21569999999042,0.9805194805194806,0.01948051948051943,nan,nan,nan,0.00274242595456087,54,106448
URA-style A*,1,178.61017305526644,3377,40.75910000000249,1.0,0.0,nan,nan,nan,0.009363227887864641,54,106448
GT Oracle A*,1,176.95331880577402,2484,26.74679999999796,1.0,0.0,nan,nan,nan,0.0,54,106448
Topology+Risk A*,1,178.02438661763955,3587,44.54330000000084,0.9870967741935484,0.012903225806451646,nan,nan,nan,0.006052826921212755,54,106448
Binary-mask A*,1,118.66904755831204,1681,20.05419999998992,0.9339622641509434,0.06603773584905659,nan,nan,nan,0.0,55,106448
Soft-probability A*,1,118.66904755831207,2245,24.23930000000496,1.0,0.0,nan,nan,nan,2.3950398200034464e-16,55,106448
Clearance-aware A*,1,118.66904755831207,2418,28.812500000000796,1.0,0.0,nan,nan,nan,2.3950398200034464e-16,55,106448
URA-style A*,1,118.66904755831207,2224,26.210399999996525,1.0,0.0,nan,nan,nan,2.3950398200034464e-16,55,106448
GT Oracle A*,1,118.66904755831204,1479,13.941299999999046,1.0,0.0,nan,nan,nan,0.0,55,106448
Topology+Risk A*,1,118.66904755831207,2418,26.575999999991495,1.0,0.0,nan,nan,nan,2.3950398200034464e-16,55,106448
Binary-mask A*,1,118.01219330881968,1715,18.02619999999422,0.5700934579439252,0.4299065420560748,nan,nan,nan,0.0,56,106448
Soft-probability A*,1,118.0121933088197,2323,25.43469999999104,1.0,0.0,nan,nan,nan,2.4083705787950897e-16,56,106448
Clearance-aware A*,1,118.0121933088197,2248,26.348900000002118,1.0,0.0,nan,nan,nan,2.4083705787950897e-16,56,106448
URA-style A*,1,118.0121933088197,2246,21.877799999998615,1.0,0.0,nan,nan,nan,2.4083705787950897e-16,56,106448
GT Oracle A*,1,118.01219330881968,1423,15.838200000004576,1.0,0.0,nan,nan,nan,0.0,56,106448
Topology+Risk A*,1,118.0121933088197,2266,26.136099999988005,1.0,0.0,nan,nan,nan,2.4083705787950897e-16,56,106448
Binary-mask A*,1,308.124891681028,4198,44.67869999999152,0.5555555555555556,0.4444444444444444,nan,nan,nan,0.0,57,106448
Soft-probability A*,1,308.1248916810281,5986,66.92979999999693,1.0,0.0,nan,nan,nan,3.6896349756547767e-16,57,106448
Clearance-aware A*,1,308.1248916810281,5633,64.85699999998928,1.0,0.0,nan,nan,nan,3.6896349756547767e-16,57,106448
URA-style A*,1,308.1248916810281,6182,68.38220000000206,1.0,0.0,nan,nan,nan,3.6896349756547767e-16,57,106448
GT Oracle A*,1,308.124891681028,3834,44.35349999999971,1.0,0.0,nan,nan,nan,0.0,57,106448
Topology+Risk A*,1,308.1248916810281,5726,57.94309999998859,1.0,0.0,nan,nan,nan,3.6896349756547767e-16,57,106448
Binary-mask A*,1,348.1959594928936,5797,65.5030999999866,0.8312883435582822,0.16871165644171782,nan,nan,nan,0.01681282223982405,58,106448
Soft-probability A*,1,349.6101730552668,7592,83.56430000000614,1.0,0.0,nan,nan,nan,0.02094265328582687,58,106448
Clearance-aware A*,1,352.68124086713226,7495,83.93370000000289,1.0,0.0,nan,nan,nan,0.029910882364707226,58,106448
URA-style A*,1,353.61017305526684,7476,85.62969999999837,1.0,0.0,nan,nan,nan,0.032623579436959774,58,106448
GT Oracle A*,1,342.4386001800129,5646,58.33799999999201,1.0,0.0,nan,nan,nan,0.0,58,106448
Topology+Risk A*,1,353.8528137423861,7416,82.95560000000535,1.0,0.0,nan,nan,nan,0.03333214642383483,58,106448
Binary-mask A*,1,735.8721497261436,10799,110.32729999999447,0.4552352048558422,0.5447647951441579,nan,nan,nan,0.0,59,106448
Soft-probability A*,1,735.8721497261438,14950,167.83370000000275,1.0,0.0,nan,nan,nan,3.0898529795950243e-16,59,106448
Clearance-aware A*,1,735.8721497261438,15828,170.2286000000015,1.0,0.0,nan,nan,nan,3.0898529795950243e-16,59,106448
URA-style A*,1,735.8721497261438,15689,162.09189999999296,1.0,0.0,nan,nan,nan,3.0898529795950243e-16,59,106448
GT Oracle A*,1,735.8721497261436,9402,104.66279999999983,1.0,0.0,nan,nan,nan,0.0,59,106448
Topology+Risk A*,1,735.8721497261438,15903,173.96080000000325,1.0,0.0,nan,nan,nan,3.0898529795950243e-16,59,106448
Binary-mask A*,1,563.190908859011,9419,102.82159999999863,0.626953125,0.373046875,nan,nan,nan,0.010328332978107252,60,106448
Soft-probability A*,1,564.6051224213843,12425,140.50939999999912,1.0,0.0,nan,nan,nan,0.012865341314840493,60,106448
Clearance-aware A*,1,567.6761902332497,12477,140.35900000000368,1.0,0.0,nan,nan,nan,0.018374639803182147,60,106448
URA-style A*,1,568.6051224213842,12699,136.37930000000154,1.0,0.0,nan,nan,nan,0.020041084510162586,60,106448
GT Oracle A*,1,557.4335495461303,8658,91.49800000000141,1.0,0.0,nan,nan,nan,0.0,60,106448
Topology+Risk A*,1,568.8477631085035,12445,122.9723000000007,1.0,0.0,nan,nan,nan,0.020476366325038783,60,106448
Binary-mask A*,1,673.6883835420697,10814,108.54469999999594,0.506578947368421,0.493421052631579,nan,nan,nan,-1.6875285443379867e-16,61,106448
Soft-probability A*,1,673.6883835420698,14421,141.41370000000109,1.0,0.0,nan,nan,nan,0.0,61,106448
Clearance-aware A*,1,673.6883835420698,14656,141.94080000000042,1.0,0.0,nan,nan,nan,0.0,61,106448
URA-style A*,1,673.6883835420698,14830,150.75749999999744,1.0,0.0,nan,nan,nan,0.0,61,106448
GT Oracle A*,1,673.6883835420698,9646,97.58929999999566,1.0,0.0,nan,nan,nan,0.0,61,106448
Topology+Risk A*,1,673.6883835420699,14661,155.36969999999428,1.0,0.0,nan,nan,nan,1.6875285443379867e-16,61,106448
Binary-mask A*,1,508.8061325481607,7426,74.26360000000898,0.6220302375809935,0.3779697624190065,nan,nan,nan,0.0,62,106448
Soft-probability A*,1,508.80613254816075,10099,103.568199999998,1.0,0.0,nan,nan,nan,1.1171920938949679e-16,62,106448
Clearance-aware A*,1,508.8061325481608,10534,104.52639999999747,1.0,0.0,nan,nan,nan,2.2343841877899357e-16,62,106448
URA-style A*,1,508.80613254816075,10609,134.41699999999912,1.0,0.0,nan,nan,nan,1.1171920938949679e-16,62,106448
GT Oracle A*,1,508.8061325481607,6565,69.09999999999172,1.0,0.0,nan,nan,nan,0.0,62,106448
Topology+Risk A*,1,508.8061325481608,10546,111.59100000000421,1.0,0.0,nan,nan,nan,2.2343841877899357e-16,62,106448
Binary-mask A*,1,547.9604614807115,7980,74.75679999998874,0.5041152263374485,0.49588477366255146,nan,nan,nan,0.0,63,106448
Soft-probability A*,1,547.9604614807116,11434,114.70470000000432,1.0,0.0,nan,nan,nan,2.0747270234499914e-16,63,106448
Clearance-aware A*,1,547.9604614807116,11170,109.76110000000006,1.0,0.0,nan,nan,nan,2.0747270234499914e-16,63,106448
URA-style A*,1,547.9604614807116,12315,129.83769999999595,1.0,0.0,nan,nan,nan,2.0747270234499914e-16,63,106448
GT Oracle A*,1,547.9604614807115,6763,62.17119999999454,1.0,0.0,nan,nan,nan,0.0,63,106448
Topology+Risk A*,1,547.9604614807116,11299,112.18060000000207,1.0,0.0,nan,nan,nan,2.0747270234499914e-16,63,106448
Binary-mask A*,1,1086.695526217007,16682,163.26630000000364,0.5081632653061224,0.49183673469387756,nan,nan,nan,-0.0036673846218785644,64,106448
Soft-probability A*,1,1088.10973977938,22987,229.3134999999893,0.9949031600407747,0.0050968399592252744,nan,nan,nan,-0.0023707683542037563,64,106448
Clearance-aware A*,1,1091.1808075912456,21072,216.20399999999051,0.9969450101832994,0.003054989816700604,nan,nan,nan,0.00044492836229172015,64,106448
URA-style A*,1,1092.3523804664994,23117,243.29279999999187,1.0,0.0,nan,nan,nan,0.0015190804488206683,64,106448
GT Oracle A*,1,1090.695526217007,15185,138.62790000000302,1.0,0.0,nan,nan,nan,0.0,64,106448
Topology+Risk A*,1,1091.7665940288725,21030,216.80139999999426,0.9979654120040692,0.0020345879959308144,nan,nan,nan,0.0009820044055561942,64,106448
Binary-mask A*,1,486.7350647362949,6794,71.17420000000152,0.36343115124153497,0.6365688487584651,nan,nan,nan,0.0,65,106448
Soft-probability A*,1,486.73506473629504,9959,93.32379999999318,1.0,0.0,nan,nan,nan,3.503553964718251e-16,65,106448
Clearance-aware A*,1,486.73506473629504,9360,94.76139999999589,1.0,0.0,nan,nan,nan,3.503553964718251e-16,65,106448
URA-style A*,1,486.73506473629504,10614,112.59790000001146,1.0,0.0,nan,nan,nan,3.503553964718251e-16,65,106448
GT Oracle A*,1,486.7350647362949,5945,60.56159999999977,1.0,0.0,nan,nan,nan,0.0,65,106448
Topology+Risk A*,1,486.73506473629504,9501,96.11700000000667,1.0,0.0,nan,nan,nan,3.503553964718251e-16,65,106448
Binary-mask A*,1,1064.7249634685297,16312,173.78209999999683,0.5005192107995846,0.4994807892004154,nan,nan,nan,0.0,66,106448
Soft-probability A*,1,1064.72496346853,22912,243.08940000000234,1.0,0.0,nan,nan,nan,2.1355155861333629e-16,66,106448
Clearance-aware A*,1,1064.72496346853,21729,227.83450000000016,1.0,0.0,nan,nan,nan,2.1355155861333629e-16,66,106448
URA-style A*,1,1064.72496346853,23312,244.0497999999991,1.0,0.0,nan,nan,nan,2.1355155861333629e-16,66,106448
GT Oracle A*,1,1064.7249634685297,15093,145.873299999991,1.0,0.0,nan,nan,nan,0.0,66,106448
Topology+Risk A*,1,1064.72496346853,21664,217.03940000000443,1.0,0.0,nan,nan,nan,2.1355155861333629e-16,66,106448
Binary-mask A*,1,1109.9381669041263,16760,168.35600000000284,0.5119760479041916,0.4880239520958084,nan,nan,nan,-0.0035908635854688957,67,106448
Soft-probability A*,1,1111.3523804664997,26187,254.10020000001055,0.9950149551345963,0.004985044865403743,nan,nan,nan,-0.002321301589668233,67,106448
Clearance-aware A*,1,1114.423448278365,22588,228.3418000000097,0.9970119521912351,0.0029880478087649376,nan,nan,nan,0.0004356448038649579,67,106448
URA-style A*,1,1115.5950211536187,27675,284.72869999998807,1.0,0.0,nan,nan,nan,0.001487384397732937,67,106448
GT Oracle A*,1,1113.9381669041263,15381,147.2408999999999,1.0,0.0,nan,nan,nan,0.0,67,106448
Topology+Risk A*,1,1115.0092347159919,22713,247.15089999999407,0.9980099502487563,0.0019900497512437276,nan,nan,nan,0.0009615146007989475,67,106448
Binary-mask A*,1,1119.9381669041263,16190,158.40570000000298,0.5237154150197628,0.4762845849802372,nan,nan,nan,-0.0035589146429807167,68,106448
Soft-probability A*,1,1121.3523804664997,25536,272.79610000000787,0.9950641658440277,0.0049358341559723184,nan,nan,nan,-0.0023006483041226214,68,106448
Clearance-aware A*,1,1124.423448278365,22062,229.17250000000422,0.9970414201183432,0.00295857988165682,nan,nan,nan,0.0004317687471859242,68,106448
URA-style A*,1,1125.595021153619,27101,292.64260000000775,1.0,0.0,nan,nan,nan,0.0014741507124510574,68,106448
GT Oracle A*,1,1123.9381669041263,14891,145.859999999999,1.0,0.0,nan,nan,nan,0.0,68,106448
Topology+Risk A*,1,1125.0092347159919,22244,230.63249999999869,0.9980295566502463,0.0019704433497537144,nan,nan,nan,0.0009529597298183896,68,106448
Binary-mask A*,1,1087.553390593276,16634,157.5671000000085,0.48223350253807107,0.5177664974619289,nan,nan,nan,0.0,69,106448
Soft-probability A*,1,1087.5533905932762,23462,242.49000000000365,1.0,0.0,nan,nan,nan,2.0906897758757064e-16,69,106448
Clearance-aware A*,1,1088.3818177180224,22351,235.8258999999947,1.0,0.0,nan,nan,nan,0.000761734671522215,69,106448
URA-style A*,1,1087.5533905932762,23981,252.5492999999983,1.0,0.0,nan,nan,nan,2.0906897758757064e-16,69,106448
GT Oracle A*,1,1087.553390593276,15374,154.59169999999745,1.0,0.0,nan,nan,nan,0.0,69,106448
Topology+Risk A*,1,1088.3818177180224,22296,219.70699999999965,1.0,0.0,nan,nan,nan,0.000761734671522215,69,106448
Binary-mask A*,1,1059.6538956566642,15000,154.73629999999616,0.49895833333333334,0.5010416666666666,nan,nan,nan,0.0,70,106448
Soft-probability A*,1,1059.6538956566642,21899,208.09189999999944,1.0,0.0,nan,nan,nan,0.0,70,106448
Clearance-aware A*,1,1059.6538956566642,19843,196.79299999999955,1.0,0.0,nan,nan,nan,0.0,70,106448
URA-style A*,1,1059.6538956566642,23646,252.60439999999562,1.0,0.0,nan,nan,nan,0.0,70,106448
GT Oracle A*,1,1059.6538956566642,13582,135.19200000000353,1.0,0.0,nan,nan,nan,0.0,70,106448
Topology+Risk A*,1,1059.6538956566642,20062,205.73429999998893,1.0,0.0,nan,nan,nan,0.0,70,106448
Binary-mask A*,1,1060.6538956566642,15967,137.18279999999083,0.522372528616025,0.477627471383975,nan,nan,nan,0.0,71,106448
Soft-probability A*,1,1060.6538956566644,22526,234.41859999999792,1.0,0.0,nan,nan,nan,2.143712254999659e-16,71,106448
Clearance-aware A*,1,1060.6538956566644,21243,217.41940000001136,1.0,0.0,nan,nan,nan,2.143712254999659e-16,71,106448
URA-style A*,1,1060.6538956566644,22849,233.69549999999606,1.0,0.0,nan,nan,nan,2.143712254999659e-16,71,106448
GT Oracle A*,1,1060.6538956566642,14651,139.97470000001044,1.0,0.0,nan,nan,nan,0.0,71,106448
Topology+Risk A*,1,1060.6538956566644,21178,219.81440000000418,1.0,0.0,nan,nan,nan,2.143712254999659e-16,71,106448
Binary-mask A*,1,1085.3818177180221,15501,172.68849999999247,0.49287169042769857,0.5071283095723014,nan,nan,nan,-0.0036718071983053496,72,106448
Soft-probability A*,1,1086.7960312803955,23893,248.31650000000138,0.9949135300101729,0.0050864699898270915,nan,nan,nan,-0.002373627313739485,72,106448
Clearance-aware A*,1,1089.8670990922608,21007,228.85220000000572,0.9969512195121951,0.0030487804878048808,nan,nan,nan,0.00044546491078323655,72,106448
URA-style A*,1,1091.0386719675148,25769,273.3057999999886,1.0,0.0,nan,nan,nan,0.0015209123399574829,72,106448
GT Oracle A*,1,1089.3818177180221,14231,144.4018999999912,1.0,0.0,nan,nan,nan,0.0,72,106448
Topology+Risk A*,1,1090.4528855298877,21200,210.95840000000976,0.9979695431472081,0.0020304568527919065,nan,nan,nan,0.0009831886253702554,72,106448
Binary-mask A*,1,180.88225099390849,4300,44.08440000000269,1.0,0.0,nan,nan,nan,0.02319529678703335,73,106797
Soft-probability A*,1,182.63961030678928,5996,66.96980000000963,1.0,0.0,nan,nan,nan,0.03313613826719094,73,106797
Clearance-aware A*,1,186.15432893255067,6496,78.36720000000241,1.0,0.0,nan,nan,nan,0.05301782122750499,73,106797
URA-style A*,1,186.74011537017762,5744,60.26710000000435,1.0,0.0,nan,nan,nan,0.056331435054224284,73,106797
GT Oracle A*,1,176.78174593052015,4271,45.77589999999532,1.0,0.0,nan,nan,nan,0.0,73,106797
Topology+Risk A*,1,186.7401153701776,6455,71.9507999999962,1.0,0.0,nan,nan,nan,0.056331435054224124,73,106797
Binary-mask A*,1,145.09545442950483,6463,64.00480000002062,0.7666666666666667,0.23333333333333328,nan,nan,nan,-0.06774725184996477,74,106797
Soft-probability A*,1,145.09545442950503,9395,108.98669999997423,0.9416666666666667,0.05833333333333335,nan,nan,nan,-0.0677472518499635,74,106797
Clearance-aware A*,1,145.09545442950505,9400,105.85729999999671,0.9416666666666667,0.05833333333333335,nan,nan,nan,-0.06774725184996332,74,106797
URA-style A*,1,145.09545442950508,13238,150.33830000001558,0.9416666666666667,0.05833333333333335,nan,nan,nan,-0.06774725184996314,74,106797
GT Oracle A*,1,155.63961030678925,3958,40.611200000000736,1.0,0.0,nan,nan,nan,0.0,74,106797
Topology+Risk A*,1,145.09545442950505,10677,123.96799999999075,0.9416666666666667,0.05833333333333335,nan,nan,nan,-0.06774725184996332,74,106797
Binary-mask A*,1,138.3847763108502,1771,19.264600000013843,1.0,0.0,nan,nan,nan,0.0,75,106797
Soft-probability A*,1,138.38477631085024,2887,32.410199999986844,1.0,0.0,nan,nan,nan,2.053817637177159e-16,75,106797
Clearance-aware A*,1,141.698484809835,5616,53.00750000000676,1.0,0.0,nan,nan,nan,0.023945614447800932,75,106797
URA-style A*,1,141.698484809835,4217,42.412800000022344,1.0,0.0,nan,nan,nan,0.023945614447800932,75,106797
GT Oracle A*,1,138.3847763108502,2115,23.291299999982584,1.0,0.0,nan,nan,nan,0.0,75,106797
Topology+Risk A*,1,142.52691193458122,5633,60.12130000002003,1.0,0.0,nan,nan,nan,0.029932018059751268,75,106797
