method,success,path_length,expanded_nodes,planning_time_ms,on_road_ratio,off_road_ratio,average_risk,max_risk,min_boundary_distance,relative_detour,query_index,image_id
Topology+Risk A*,1,2238.804399444589,185913,1312.748099999908,0.9892183288409704,0.010781671159029615,nan,nan,nan,0.005362307437845167,769,24479170_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,770,24479170_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,770,24479170_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,770,24479170_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,770,24479170_15
GT Oracle A*,1,2098.6530291048884,47306,298.0726999999206,1.0,0.0,nan,nan,nan,0.0,770,24479170_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,770,24479170_15
Binary-mask A*,1,2152.235856949684,98382,653.5639999999603,0.32941176470588235,0.6705882352941177,nan,nan,nan,-0.006528009272717817,771,24479170_15
Soft-probability A*,1,2157.650070512058,121192,887.3622999999498,0.9782122905027933,0.021787709497206653,nan,nan,nan,-0.004028808495690763,771,24479170_15
Clearance-aware A*,1,2168.8632739476543,162928,1157.8895000000102,0.9899721448467966,0.010027855153203369,nan,nan,nan,0.001147205788998464,771,24479170_15
URA-style A*,1,2171.449060385281,119110,832.9304999999749,0.9944382647385984,0.005561735261401579,nan,nan,nan,0.002340804711481535,771,24479170_15
GT Oracle A*,1,2166.377992573415,77241,495.87800000017523,1.0,0.0,nan,nan,nan,0.0,771,24479170_15
Topology+Risk A*,1,2171.1059146347734,158953,1122.831799999858,0.9910913140311804,0.008908685968819552,nan,nan,nan,0.0021824086459362253,771,24479170_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,772,24479215_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,772,24479215_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,772,24479215_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,772,24479215_15
GT Oracle A*,1,2094.024745555144,77443,531.066699999883,1.0,0.0,nan,nan,nan,0.0,772,24479215_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,772,24479215_15
Binary-mask A*,1,463.71277015970924,12955,89.75540000005822,0.9197860962566845,0.0802139037433155,nan,nan,nan,-0.014003416224102009,773,24479215_15
Soft-probability A*,1,465.7127701597093,15840,105.5988000000525,0.9335106382978723,0.06648936170212771,nan,nan,nan,-0.00975079845195683,773,24479215_15
Clearance-aware A*,1,468.29855659733624,18196,127.50429999982771,0.920844327176781,0.079155672823219,nan,nan,nan,-0.004252617772144816,773,24479215_15
URA-style A*,1,469.71277015970935,15292,103.31310000015037,0.9368421052631579,0.06315789473684208,nan,nan,nan,-0.0012455629076665931,773,24479215_15
GT Oracle A*,1,470.29855659733613,10202,68.08509999996204,1.0,0.0,nan,nan,nan,0.0,773,24479215_15
Topology+Risk A*,1,469.12698372208246,17647,117.13399999985086,0.9182058047493403,0.08179419525065967,nan,nan,nan,-0.0024911258153334282,773,24479215_15
Binary-mask A*,1,202.6518036156092,3061,19.54129999990073,0.5028901734104047,0.49710982658959535,nan,nan,nan,-0.0160886571007148,774,24479215_15
Soft-probability A*,1,204.65180361560925,4587,31.087799999795607,0.8514285714285714,0.14857142857142858,nan,nan,nan,-0.006378293557485742,774,24479215_15
Clearance-aware A*,1,207.72287142747473,4905,31.700099999852682,0.8409090909090909,0.15909090909090906,nan,nan,nan,0.00853229890207521,774,24479215_15
URA-style A*,1,208.30865786510157,5191,33.473799999910625,0.8022598870056498,0.19774011299435024,nan,nan,nan,0.011376398536099959,774,24479215_15
GT Oracle A*,1,205.96551211459402,2679,16.856899999993402,1.0,0.0,nan,nan,nan,0.0,774,24479215_15
Topology+Risk A*,1,209.72287142747473,4984,32.642699999996694,0.797752808988764,0.202247191011236,nan,nan,nan,0.018242662445303995,774,24479215_15
Binary-mask A*,1,1330.4814562296378,68787,456.77040000009583,0.25070688030160226,0.7492931196983977,nan,nan,nan,-0.051093740773581454,775,24479215_15
Soft-probability A*,1,1337.6530291048916,95472,648.390500000005,0.8896164639850327,0.11038353601496731,nan,nan,nan,-0.045978937889284685,775,24479215_15
Clearance-aware A*,1,1350.8662325404882,107042,735.7640000000174,0.9163568773234201,0.08364312267657992,nan,nan,nan,-0.03655521282662918,775,24479215_15
URA-style A*,1,1365.493649538458,106451,760.4418999999325,0.9197416974169742,0.0802583025830258,nan,nan,nan,-0.026122863333369727,775,24479215_15
GT Oracle A*,1,1402.1210665364276,65510,420.4802000001564,1.0,0.0,nan,nan,nan,0.0,775,24479215_15
Topology+Risk A*,1,1356.7657274771,107792,741.0504000001765,0.9184430027803522,0.08155699721964782,nan,nan,nan,-0.032347662510603406,775,24479215_15
Binary-mask A*,1,808.6976182580618,26226,169.08600000010665,0.7120253164556962,0.2879746835443038,nan,nan,nan,-0.007242224212500831,776,24479215_15
Soft-probability A*,1,812.111831820435,34727,231.59830000008697,0.9874015748031496,0.012598425196850394,nan,nan,nan,-0.00305093319627882,776,24479215_15
Clearance-aware A*,1,814.9402589451812,41808,278.9383000001635,0.9921507064364207,0.00784929356357933,nan,nan,nan,0.0004212459692644189,776,24479215_15
URA-style A*,1,817.5260453828081,32669,224.0329000001111,0.9953125,0.004687499999999956,nan,nan,nan,0.0035955592533933045,776,24479215_15
GT Oracle A*,1,814.5971131946735,20651,128.8879999999608,1.0,0.0,nan,nan,nan,0.0,776,24479215_15
Topology+Risk A*,1,816.9402589451812,40810,273.1452000000445,0.9953051643192489,0.0046948356807511304,nan,nan,nan,0.0028764474027146714,776,24479215_15
Binary-mask A*,1,818.4894654563476,31961,210.72430000003806,0.7060561299852289,0.29394387001477107,nan,nan,nan,-0.019340431877779087,777,24479215_15
Soft-probability A*,1,822.7321061434669,40313,283.02499999995234,0.9294117647058824,0.07058823529411762,nan,nan,nan,-0.014257182355919372,777,24479215_15
Clearance-aware A*,1,828.3889603929595,47001,327.8280000001814,0.9342105263157895,0.06578947368421051,nan,nan,nan,-0.007479516326772946,777,24479215_15
URA-style A*,1,833.460028204825,37939,257.19119999985196,0.9475982532751092,0.05240174672489084,nan,nan,nan,-0.001403700595253586,777,24479215_15
GT Oracle A*,1,834.6316010800786,24928,157.52819999988787,1.0,0.0,nan,nan,nan,0.0,777,24479215_15
Topology+Risk A*,1,831.460028204825,45951,309.259000000111,0.9386861313868613,0.0613138686131387,nan,nan,nan,-0.0037999674001670874,777,24479215_15
Binary-mask A*,1,1881.1231585774826,103398,692.5846999999976,0.36966513460275774,0.6303348653972423,nan,nan,nan,-0.008074989874349126,778,24479215_15
Soft-probability A*,1,1892.5373721398557,138639,946.6866999998729,0.9491525423728814,0.05084745762711862,nan,nan,nan,-0.0020562218570572173,778,24479215_15
Clearance-aware A*,1,1912.5790027001985,134775,936.3680999999815,0.962508080155139,0.037491919844861,nan,nan,nan,0.00851182335883169,778,24479215_15
URA-style A*,1,1950.1181079436,133957,920.3105999999934,0.9628918746001279,0.03710812539987207,nan,nan,nan,0.028306368537270206,778,24479215_15
GT Oracle A*,1,1896.4368670764675,85070,544.9926999999661,1.0,0.0,nan,nan,nan,0.0,778,24479215_15
Topology+Risk A*,1,1932.3191180703768,132745,907.6982999999927,0.9574468085106383,0.04255319148936165,nan,nan,nan,0.018920878209473507,778,24479215_15
Binary-mask A*,1,1246.8468965567306,57884,383.737599999904,0.2839024390243902,0.7160975609756097,nan,nan,nan,0.017287706227557702,779,24479215_15
Soft-probability A*,1,1252.4032457428348,77150,549.2727999999261,0.9619883040935673,0.03801169590643272,nan,nan,nan,0.02182106612454333,779,24479215_15
Clearance-aware A*,1,1262.687516990297,92123,622.6705999999922,0.9737354085603113,0.026264591439688734,nan,nan,nan,0.030211881978875255,779,24479215_15
URA-style A*,1,1264.930157677416,67078,488.9181000000917,0.9757045675413022,0.024295432458697808,nan,nan,nan,0.03204162611730338,779,24479215_15
GT Oracle A*,1,1225.6580797387742,44553,282.3864000001777,1.0,0.0,nan,nan,nan,0.0,779,24479215_15
Topology+Risk A*,1,1266.3443712397893,89918,608.0644999999549,0.9815533980582525,0.01844660194174752,nan,nan,nan,0.03319546631609255,779,24479215_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,780,24479215_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,780,24479215_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,780,24479215_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,780,24479215_15
GT Oracle A*,1,1522.1748904055905,48525,308.52850000019316,1.0,0.0,nan,nan,nan,0.0,780,24479215_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,780,24479215_15
Binary-mask A*,1,1034.8813844421354,22380,144.0747999999985,0.3860684769775679,0.613931523022432,nan,nan,nan,-0.025622203282264888,781,24479215_15
Soft-probability A*,1,1039.952452254001,27150,183.80889999980354,0.9423529411764706,0.057647058823529385,nan,nan,nan,-0.020847611763068374,781,24479215_15
Clearance-aware A*,1,1048.3372285648513,51259,365.2887999999166,0.943728018757327,0.056271981242672964,nan,nan,nan,-0.01295304530302759,781,24479215_15
URA-style A*,1,1048.680374315359,30841,215.0507999999718,0.9497076023391813,0.05029239766081872,nan,nan,nan,-0.012629961319337168,781,24479215_15
GT Oracle A*,1,1062.094587877732,18308,115.11839999980111,1.0,0.0,nan,nan,nan,0.0,781,24479215_15
Topology+Risk A*,1,1050.3372285648513,50472,354.7201999999743,0.9450292397660819,0.054970760233918115,nan,nan,nan,-0.01106997384891503,781,24479215_15
Binary-mask A*,1,1164.4692629208175,55620,368.06670000009944,0.18302094818081588,0.8169790518191842,nan,nan,nan,-0.06489396299038067,782,24479215_15
Soft-probability A*,1,1170.4692629208178,78604,543.5824000001048,0.8532311062431545,0.14676889375684554,nan,nan,nan,-0.06007577121777443,782,24479215_15
Clearance-aware A*,1,1179.5403307326833,92590,628.4685000000536,0.8706521739130435,0.1293478260869565,nan,nan,nan,-0.052791413834460746,782,24479215_15
URA-style A*,1,1193.3393206059068,92522,636.2581999999293,0.8782327586206896,0.12176724137931039,nan,nan,nan,-0.04171038392155414,782,24479215_15
GT Oracle A*,1,1245.2804461028613,52384,340.90809999997873,1.0,0.0,nan,nan,nan,0.0,782,24479215_15
Topology+Risk A*,1,1183.1971849821757,92911,671.835099999953,0.8698481561822126,0.13015184381778744,nan,nan,nan,-0.04985484299137343,782,24479215_15
Binary-mask A*,1,1112.8275605729732,20538,133.14839999998185,0.3177966101694915,0.6822033898305084,nan,nan,nan,-0.008906087053026247,783,24479215_15
Soft-probability A*,1,1118.4844148224656,28290,188.80560000002333,0.9409282700421941,0.05907172995780585,nan,nan,nan,-0.0038680434138001468,783,24479215_15
Clearance-aware A*,1,1127.3128419472118,33474,227.08349999993516,0.9424686192468619,0.05753138075313813,nan,nan,nan,0.003994630637628651,783,24479215_15
URA-style A*,1,1129.3128419472118,28337,188.18799999985458,0.9530271398747391,0.04697286012526092,nan,nan,nan,0.0057758480482339005,783,24479215_15
GT Oracle A*,1,1122.8275605729732,17233,111.55819999999039,1.0,0.0,nan,nan,nan,0.0,783,24479215_15
Topology+Risk A*,1,1130.141269071958,32436,223.23550000010073,0.9488517745302714,0.051148225469728636,nan,nan,nan,0.006513652457241701,783,24479215_15
Binary-mask A*,1,1668.694659665235,59653,397.894499999893,0.3869346733668342,0.6130653266331658,nan,nan,nan,-0.004592290797183879,784,24479215_15
Soft-probability A*,1,1674.0083681642197,81917,567.0285999999578,0.9734767025089606,0.026523297491039433,nan,nan,nan,-0.0014225638649917668,784,24479215_15
Clearance-aware A*,1,1682.836795288966,92203,640.733199999886,0.9878831076265147,0.012116892373485344,nan,nan,nan,0.0038437587478405972,784,24479215_15
URA-style A*,1,1684.7362902255777,97854,687.2623000001568,0.9793152639087018,0.020684736091298173,nan,nan,nan,0.004976843157587773,784,24479215_15
GT Oracle A*,1,1676.39314447507,49317,319.518300000027,1.0,0.0,nan,nan,nan,0.0,784,24479215_15
Topology+Risk A*,1,1685.0794359760853,94628,669.4327000000158,0.9864672364672364,0.013532763532763559,nan,nan,nan,0.005181536043405451,784,24479215_15
Binary-mask A*,1,1686.5891039679636,29875,197.52740000012636,0.27991298042059465,0.7200870195794054,nan,nan,nan,-0.00385497028749218,785,24479215_15
Soft-probability A*,1,1692.1454531540678,47311,316.90560000015466,0.9253623188405797,0.07463768115942027,nan,nan,nan,-0.0005732405454565983,785,24479215_15
Clearance-aware A*,1,1699.4591616530527,67890,456.4045999998143,0.9277456647398844,0.0722543352601156,nan,nan,nan,0.0037464330210864195,785,24479215_15
URA-style A*,1,1703.3586565896644,71954,566.2131999999929,0.9299638989169675,0.07003610108303249,nan,nan,nan,0.006049579940722078,785,24479215_15
GT Oracle A*,1,1693.116015902545,22912,144.89809999986392,1.0,0.0,nan,nan,nan,0.0,785,24479215_15
Topology+Risk A*,1,1702.8733752154258,70563,512.9240999999638,0.9322278298485941,0.06777217015140591,nan,nan,nan,0.005762959667993779,785,24479215_15
Binary-mask A*,1,1836.370849898485,65157,435.7368000000861,0.4216467463479416,0.5783532536520584,nan,nan,nan,-0.0026994248401397774,786,24479215_15
Soft-probability A*,1,1839.1992770232312,84778,620.9058999997978,0.9787798408488063,0.021220159151193685,nan,nan,nan,-0.0011633560235044652,786,24479215_15
Clearance-aware A*,1,1846.9566363361118,101070,730.8339999999589,0.995385629531971,0.004614370468029039,nan,nan,nan,0.0030495288112146616,786,24479215_15
URA-style A*,1,1845.1992770232312,87859,638.7836999999763,0.9841479524438573,0.015852047556142668,nan,nan,nan,0.002095138006331582,786,24479215_15
GT Oracle A*,1,1841.3414126469622,51585,352.8435000000627,1.0,0.0,nan,nan,nan,0.0,786,24479215_15
Topology+Risk A*,1,1847.785063460858,99362,766.1502000000837,0.991430454845089,0.00856954515491104,nan,nan,nan,0.0034994329512379576,786,24479215_15
Binary-mask A*,1,1732.831744655083,45287,320.0970000000325,0.5723314606741573,0.4276685393258427,nan,nan,nan,-0.006982038903605418,787,24479215_15
Soft-probability A*,1,1738.973880278814,65327,472.4373999999898,0.9165497896213184,0.08345021037868161,nan,nan,nan,-0.0034622216953461137,787,24479215_15
Clearance-aware A*,1,1748.1870837144106,126910,890.0814999999511,0.9265220433869839,0.07347795661301615,nan,nan,nan,0.0018175041170428428,787,24479215_15
URA-style A*,1,1752.0865786510224,83086,569.7526999999809,0.9272727272727272,0.07272727272727275,nan,nan,nan,0.004052151839306656,787,24479215_15
GT Oracle A*,1,1745.0155108391568,33275,229.08060000008845,1.0,0.0,nan,nan,nan,0.0,787,24479215_15
Topology+Risk A*,1,1751.6012972767837,127323,900.8841999998367,0.9287709497206704,0.07122905027932958,nan,nan,nan,0.0037740561024926754,787,24479215_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,788,24479215_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,788,24479215_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,788,24479215_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,788,24479215_15
GT Oracle A*,1,2086.78001282697,77398,499.21500000004926,1.0,0.0,nan,nan,nan,0.0,788,24479215_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,788,24479215_15
Binary-mask A*,1,1965.0449480906796,79358,528.0213999999432,0.5242424242424243,0.4757575757575757,nan,nan,nan,-0.008855209168993582,789,24479215_15
Soft-probability A*,1,1972.7018023401722,98643,673.0755999999474,0.967391304347826,0.03260869565217395,nan,nan,nan,-0.00499318493849914,789,24479215_15
Clearance-aware A*,1,1992.986073587634,105277,731.8764999999985,0.9706235011990407,0.029376498800959272,nan,nan,nan,0.005237954966091618,789,24479215_15
URA-style A*,1,2004.2581515262762,91516,651.7734000001383,0.9845513963161022,0.015448603683897777,nan,nan,nan,0.010923454089957261,789,24479215_15
GT Oracle A*,1,1982.6012972767835,70151,452.5036,1.0,0.0,nan,nan,nan,0.0,789,24479215_15
Topology+Risk A*,1,2000.986073587634,103476,703.596700000162,0.970763723150358,0.02923627684964203,nan,nan,nan,0.009273057742927514,789,24479215_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,790,24479215_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,790,24479215_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,790,24479215_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,790,24479215_15
GT Oracle A*,1,2546.9019459151104,93933,608.8426000001164,1.0,0.0,nan,nan,nan,0.0,790,24479215_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,790,24479215_15
Binary-mask A*,1,2522.811542119499,165460,1129.0459000001647,0.5700667302192565,0.42993326978074353,nan,nan,nan,-0.006357790520258383,791,24479215_15
Soft-probability A*,0,nan,200001,1389.769299999898,nan,nan,nan,nan,nan,nan,791,24479215_15
Clearance-aware A*,1,2552.652162553063,193724,1325.9353000000829,0.7796690307328605,0.22033096926713946,nan,nan,nan,0.005395326795410147,791,24479215_15
URA-style A*,1,2562.1668811788236,187501,1321.257199999991,0.8011283497884344,0.1988716502115656,nan,nan,nan,0.009142822745874942,791,24479215_15
GT Oracle A*,1,2538.95367774323,140613,914.0703999999005,1.0,0.0,nan,nan,nan,0.0,791,24479215_15
Topology+Risk A*,1,2557.480589677809,189096,1291.1140999999589,0.7810287871637565,0.21897121283624355,nan,nan,nan,0.007297065754679994,791,24479215_15
Binary-mask A*,1,765.776695296638,23199,151.06630000013865,0.5384615384615384,0.46153846153846156,nan,nan,nan,-0.029792188551633295,792,24628885_15
Soft-probability A*,1,773.6761902332497,30403,204.50979999986885,0.9208333333333333,0.07916666666666672,nan,nan,nan,-0.01978385094999254,792,24628885_15
Clearance-aware A*,1,786.6883835420697,45030,308.1070999999156,0.9680998613037448,0.03190013869625519,nan,nan,nan,-0.003297933227721091,792,24628885_15
URA-style A*,1,792.0609665441001,30016,207.00630000010278,0.9727148703956344,0.027285129604365577,nan,nan,nan,0.003508910109559436,792,24628885_15
GT Oracle A*,1,789.2914139223993,19861,127.40529999996397,1.0,0.0,nan,nan,nan,0.0,792,24628885_15
Topology+Risk A*,1,791.8599564173235,43742,310.11720000014975,0.9793672627235214,0.02063273727647863,nan,nan,nan,0.003254238484819849,792,24628885_15
Binary-mask A*,1,864.9432175380088,14816,96.08810000008816,0.21374045801526717,0.7862595419847328,nan,nan,nan,0.7966182298976585,793,24628885_15
Soft-probability A*,1,868.0142853498744,20813,144.9271999999837,0.9695044472681067,0.030495552731893305,nan,nan,nan,0.8029973034647708,793,24628885_15
Clearance-aware A*,1,872.7422074112324,26384,181.44789999996647,0.9898477157360406,0.010152284263959421,nan,nan,nan,0.8128179145670225,793,24628885_15
URA-style A*,1,875.0853531617399,20652,137.36870000002455,0.9949494949494949,0.005050505050505083,nan,nan,nan,0.8176849836246327,793,24628885_15
GT Oracle A*,1,481.4284989122474,7102,44.844300000022486,1.0,0.0,nan,nan,nan,0.0,793,24628885_15
Topology+Risk A*,1,873.9137802864861,25940,175.8933999999499,0.9924050632911392,0.0075949367088608,nan,nan,nan,0.8152514490958276,793,24628885_15
Binary-mask A*,1,690.9797974644694,21807,140.71990000002188,0.4895833333333333,0.5104166666666667,nan,nan,nan,-0.03231011813554379,794,24628885_15
Soft-probability A*,1,696.9797974644695,29961,204.80539999994107,0.936426116838488,0.06357388316151202,nan,nan,nan,-0.023907355402838275,794,24628885_15
Clearance-aware A*,1,707.3645737753199,37065,249.6590999999171,0.959114139693356,0.040885860306643984,nan,nan,nan,-0.009363886840789107,794,24628885_15
URA-style A*,1,713.7077195258274,30059,204.25900000009278,0.9697478991596639,0.030252100840336138,nan,nan,nan,-0.0004805620540418756,794,24628885_15
GT Oracle A*,1,714.050865276335,20006,129.13660000003802,1.0,0.0,nan,nan,nan,0.0,794,24628885_15
Topology+Risk A*,1,711.3645737753199,36218,246.46750000010798,0.9746192893401016,0.025380710659898442,nan,nan,nan,-0.003762045018985536,794,24628885_15
